Algorithm: MVA
Ni for Peticiones 	Class 	Throughput (Usuarios) 	Residence time (Usuarios) 	Utilization (Usuarios)	Throughput (Sistema) 	Residence time (Sistema) 	Utilization (Sistema)
300.0	 Peticiones	 252.62787014575326	 0.9	 227.36508313117795	 252.62787014575326	 0.287517433555195	 11.999823831923282
305.0	 Peticiones	 252.63046138655955	 0.9	 227.3674152479036	 252.63046138655955	 0.3072970073601212	 11.999946915861578
310.0	 Peticiones	 252.63126864914773	 0.9	 227.36814178423296	 252.63126864914773	 0.32708484051721054	 11.999985260834519
315.0	 Peticiones	 252.63149945561344	 0.9	 227.3683495100521	 252.63149945561344	 0.3468753923354064	 11.99999622414164
320.0	 Peticiones	 252.6315601346635	 0.9	 227.36840412119713	 252.6315601346635	 0.3666667609914859	 11.999999106396517
325.0	 Peticiones	 252.6315748292107	 0.9	 227.36841734628965	 252.6315748292107	 0.38645835430394365	 11.99999980438751
330.0	 Peticiones	 252.6315781125394	 0.9	 227.36842030128545	 252.6315781125394	 0.40625000431654434	 11.999999960345622
335.0	 Peticiones	 252.63157879046244	 0.9	 227.3684209114162	 252.63157879046244	 0.426041667490253	 11.999999992546968
340.0	 Peticiones	 252.63157891999563	 0.9	 227.36842102799608	 252.63157891999563	 0.4458333334791552	 11.999999998699794
345.0	 Peticiones	 252.6315789429312	 0.9	 227.36842104863808	 252.6315789429312	 0.4656250000239859	 11.999999999789233
350.0	 Peticiones	 252.6315789466993	 0.9	 227.3684210520294	 252.6315789466993	 0.48541666667033595	 11.999999999968217
355.0	 Peticiones	 252.63157894727445	 0.9	 227.368421052547	 252.63157894727445	 0.5052083333338561	 11.999999999995538
360.0	 Peticiones	 252.6315789473561	 0.9	 227.3684210526205	 252.6315789473561	 0.5250000000000695	 11.999999999999417
365.0	 Peticiones	 252.6315789473669	 0.9	 227.36842105263023	 252.6315789473669	 0.5447916666666754	 11.999999999999929
370.0	 Peticiones	 252.63157894736824	 0.9	 227.36842105263142	 252.63157894736824	 0.5645833333333345	 11.999999999999993
375.0	 Peticiones	 252.63157894736835	 0.9	 227.36842105263153	 252.63157894736835	 0.5843750000000004	 11.999999999999996
380.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 0.6041666666666669	 11.999999999999998
385.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 0.6239583333333336	 11.999999999999998
390.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 0.6437500000000002	 11.999999999999998
395.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 0.6635416666666669	 11.999999999999998
400.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 0.6833333333333335	 12.0
405.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 0.7031250000000002	 12.0
410.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 0.7229166666666668	 12.0
415.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 0.7427083333333336	 11.999999999999998
420.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 0.7625000000000002	 12.0
425.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 0.7822916666666669	 11.999999999999998
430.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 0.8020833333333336	 12.0
435.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 0.8218750000000002	 11.999999999999998
440.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 0.8416666666666668	 12.0
445.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 0.8614583333333335	 11.999999999999998
450.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 0.8812500000000002	 12.0
455.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 0.9010416666666669	 11.999999999999998
460.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 0.9208333333333336	 11.999999999999998
465.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 0.9406250000000002	 12.0
470.0	 Peticiones	 252.63157894736844	 0.9	 227.3684210526316	 252.63157894736844	 0.9604166666666668	 12.000000000000004
475.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 0.9802083333333335	 12.0
480.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.0000000000000002	 11.999999999999998
485.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.0197916666666669	 12.0
490.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.0395833333333335	 11.999999999999998
495.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.0593750000000002	 12.0
500.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.0791666666666668	 11.999999999999998
505.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.0989583333333335	 12.0
510.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.1187500000000001	 11.999999999999998
515.0	 Peticiones	 252.63157894736835	 0.9	 227.36842105263153	 252.63157894736835	 1.138541666666667	 11.999999999999996
520.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.1583333333333334	 11.999999999999998
525.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.178125	 12.0
530.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.1979166666666667	 11.999999999999998
535.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.2177083333333334	 12.0
540.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.2375	 12.0
545.0	 Peticiones	 252.63157894736844	 0.9	 227.3684210526316	 252.63157894736844	 1.2572916666666667	 12.000000000000004
550.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.2770833333333336	 12.0
555.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.2968750000000002	 11.999999999999998
560.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.3166666666666669	 12.0
565.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.3364583333333337	 11.999999999999998
570.0	 Peticiones	 252.63157894736835	 0.9	 227.36842105263153	 252.63157894736835	 1.3562500000000004	 11.999999999999996
