Algorithm: MVA
Ni for Peticiones 	Class 	Throughput (Usuarios) 	Residence time (Usuarios) 	Utilization (Usuarios)	Throughput (Red) 	Residence time (Red) 	Utilization (Red)	Throughput (CPU) 	Residence time (CPU) 	Utilization (CPU)	Throughput (Disco) 	Residence time (Disco) 	Utilization (Disco)
400.0	 Peticiones	 219.06155645397146	 0.9	 197.1554008085743	 219.06155645397146	 1.0684951450390897E-5	 0.002335196191799336	 219.06155645397146	 0.14130028905358477	 11.441494272777568	 219.06155645397146	 0.7846598009449125	 0.9999938200328018
405.0	 Peticiones	 219.06184350154214	 0.9	 197.15565915138794	 219.06184350154214	 1.0684951484766413E-5	 0.002335199251726439	 219.06184350154214	 0.14132034368962695	 11.441509265153178	 219.06184350154214	 0.8074619584276238	 0.9999951303758916
410.0	 Peticiones	 219.06206968141638	 0.9	 197.15586271327473	 219.06206968141638	 1.0684951511852626E-5	 0.0023352016628038984	 219.06206968141638	 0.14133662854385612	 11.441521078434237	 219.06206968141638	 0.8302683459214633	 0.9999961628641114
415.0	 Peticiones	 219.06224790224576	 0.9	 197.1560231120212	 219.06224790224576	 1.0684951533195456E-5	 0.00233520356263794	 219.06224790224576	 0.14134984077013538	 11.441530386834266	 219.06224790224576	 0.8530781736620308	 0.9999969764241484
420.0	 Peticiones	 219.06238833436345	 0.9	 197.1561495009271	 219.06238833436345	 1.0684951550012877E-5	 0.002335205059644314	 219.06238833436345	 0.14136055132048675	 11.441537721545552	 219.06238833436345	 0.8758907966742016	 0.9999976174825436
425.0	 Peticiones	 219.06249899092563	 0.9	 197.15624909183308	 219.06249899092563	 1.0684951563264514E-5	 0.002335206239243267	 219.06249899092563	 0.14136922713544747	 11.441543501091918	 219.06249899092563	 0.8987056888610776	 0.9999981226185434
430.0	 Peticiones	 219.062586185621	 0.9	 197.1563275670589	 219.062586185621	 1.0684951573706475E-5	 0.0023352071687387198	 219.062586185621	 0.14137624959284406	 11.441548055234707	 219.062586185621	 0.9215224215774112	 0.9999985206534971
435.0	 Peticiones	 219.0626548932021	 0.9	 197.1563894038819	 219.0626548932021	 1.0684951581934516E-5	 0.0023352079011615345	 219.0626548932021	 0.14138192980582173	 11.441551643803184	 219.0626548932021	 0.9443406459486353	 0.9999988342966467
440.0	 Peticiones	 219.06270903349449	 0.9	 197.15643813014503	 219.06270903349449	 1.0684951588418052E-5	 0.002335208478297051	 219.06270903349449	 0.14138652127800722	 11.441554471528207	 219.06270903349449	 0.9671600783090721	 0.9999990814415984
445.0	 Peticiones	 219.06275169513899	 0.9	 197.1564765256251	 219.06275169513899	 1.068495159352697E-5	 0.0023352089330701815	 219.06275169513899	 0.14139023034955248	 11.441556699728212	 219.06275169513899	 0.9899804882306101	 0.999999276187685
450.0	 Peticiones	 219.06278531186547	 0.9	 197.15650678067894	 219.06278531186547	 1.0684951597552716E-5	 0.0023352092914244857	 219.06278531186547	 0.14139322480242184	 11.4415584555159	 219.06278531186547	 1.0128016886974212	 0.999999429644637
455.0	 Peticiones	 219.06281180137432	 0.9	 197.1565306212369	 219.06281180137432	 1.068495160072495E-5	 0.0023352095738026503	 219.06281180137432	 0.14139564093621862	 11.441559839051965	 219.06281180137432	 1.0356235280544897	 0.9999995505665622
460.0	 Peticiones	 219.0628326747605	 0.9	 197.15654940728444	 219.0628326747605	 1.0684951603224625E-5	 0.002335209796312947	 219.0628326747605	 0.14139758937648075	 11.44156092926027	 219.0628326747605	 1.0584458834192296	 0.9999996458514562
465.0	 Peticiones	 219.0628491227312	 0.9	 197.15656421045807	 219.0628491227312	 1.0684951605194339E-5	 0.0023352099716483143	 219.0628491227312	 0.14139915983498705	 11.441561788330961	 219.0628491227312	 1.08126865529756	 0.9999997209347766
470.0	 Peticiones	 219.06286208353845	 0.9	 197.15657587518461	 219.06286208353845	 1.068495160674645E-5	 0.00233521010981052	 219.06286208353845	 0.14140042500545316	 11.44156246526855	 219.06286208353845	 1.1040917631897722	 0.9999997800995492
475.0	 Peticiones	 219.06287229650803	 0.9	 197.15658506685725	 219.06287229650803	 1.0684951607969497E-5	 0.0023352102186807756	 219.06287229650803	 0.14140144374731503	 11.441562998687719	 219.06287229650803	 1.1269151420084267	 0.999999826720721
480.0	 Peticiones	 219.06288034421632	 0.9	 197.1565923097947	 219.06288034421632	 1.0684951608933242E-5	 0.002335210304469346	 219.06288034421632	 0.14140226368439532	 11.441563419016184	 219.06288034421632	 1.1497387391614435	 0.9999998634576943
485.0	 Peticiones	 219.06288668572464	 0.9	 197.15659801715216	 219.06288668572464	 1.0684951609692665E-5	 0.0023352103720698245	 219.06288668572464	 0.14140292332347018	 11.441563750230536	 219.06288668572464	 1.1725625121793088	 0.9999998924060375
490.0	 Peticiones	 219.06289168276703	 0.9	 197.15660251449034	 219.06289168276703	 1.0684951610291082E-5	 0.0023352104253382966	 219.06289168276703	 0.14140345377951727	 11.441564011223988	 219.06289168276703	 1.1953864267867733	 0.99999991521703
495.0	 Peticiones	 219.06289562038518	 0.9	 197.15660605834665	 219.06289562038518	 1.0684951610762627E-5	 0.002335210467313306	 219.06289562038518	 0.14140388017920297	 11.441564216884151	 219.06289562038518	 1.2182104553372217	 0.9999999331918581
500.0	 Peticiones	 219.06289872318843	 0.9	 197.1566088508696	 219.06289872318843	 1.0684951611134203E-5	 0.0023352105003891883	 219.06289872318843	 0.14140422280150122	 11.441564378942278	 219.06289872318843	 1.2410345755425887	 0.9999999473558406
505.0	 Peticiones	 219.06290116816638	 0.9	 197.15661105134976	 219.06290116816638	 1.0684951611426997E-5	 0.0023352105264526535	 219.06290116816638	 0.14140449800382449	 11.441564506642463	 219.06290116816638	 1.2638587694438819	 0.9999999585169174
510.0	 Peticiones	 219.0629030947847	 0.9	 197.15661278530624	 219.0629030947847	 1.0684951611657719E-5	 0.0023352105469904047	 219.0629030947847	 0.1414047189733473	 11.44156460726894	 219.0629030947847	 1.2866830225773678	 0.9999999673117349
515.0	 Peticiones	 219.062904612941	 0.9	 197.1566141516469	 219.062904612941	 1.0684951611839524E-5	 0.002335210563173951	 219.062904612941	 0.14140489633601896	 11.441564686561613	 219.062904612941	 1.3095073232997336	 0.9999999742419646
520.0	 Peticiones	 219.06290580923323	 0.9	 197.1566152283099	 219.06290580923323	 1.0684951611982784E-5	 0.0023352105759264262	 219.06290580923323	 0.14140503864983675	 11.44156474904346	 219.06290580923323	 1.3323316622422874	 0.9999999797029175
525.0	 Peticiones	 219.0629067518999	 0.9	 197.15661607670992	 219.0629067518999	 1.0684951612095674E-5	 0.002335210585975253	 219.0629067518999	 0.14140515280408336	 11.44156479827855	 219.0629067518999	 1.3551560318698168	 0.9999999840060955
530.0	 Peticiones	 219.06290749471205	 0.9	 197.15661674524085	 219.06290749471205	 1.0684951612184627E-5	 0.0023352105938936303	 219.06290749471205	 0.14140524434222973	 11.44156483707532	 219.06290749471205	 1.377980426124264	 0.9999999873969576
535.0	 Peticiones	 219.06290808004078	 0.9	 197.1566172720367	 219.06290808004078	 1.0684951612254724E-5	 0.0023352106001332347	 219.06290808004078	 0.14140531772292567	 11.441564867646797	 219.06290808004078	 1.4008048401370743	 0.999999990068924
