Algorithm: MVA
Ni for Peticiones 	Class 	Throughput (Usuarios) 	Residence time (Usuarios) 	Utilization (Usuarios)	Throughput (Red) 	Residence time (Red) 	Utilization (Red)	Throughput (CPU) 	Residence time (CPU) 	Utilization (CPU)	Throughput (Disco) 	Residence time (Disco) 	Utilization (Disco)
550.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.4520382165435644	 0.9999999999999999
555.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.483024496249484	 0.9999999999999999
560.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 2.514010775955404	 1.0
565.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.5449970556613244	 0.9999999999999999
570.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.575983335367244	 0.9999999999999999
575.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 2.606969615073164	 1.0
580.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.6379558947790844	 0.9999999999999999
585.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.668942174485004	 0.9999999999999999
590.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.6999284541909243	 0.9999999999999999
595.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.7309147338968445	 0.9999999999999999
600.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 2.7619010136027637	 1.0
605.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.7928872933086843	 0.9999999999999999
610.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.8238735730146045	 0.9999999999999999
615.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 2.854859852720524	 1.0
620.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.8858461324264444	 0.9999999999999999
625.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.916832412132364	 0.9999999999999999
630.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 2.947818691838284	 1.0
635.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 2.9788049715442044	 0.9999999999999999
640.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.009791251250124	 0.9999999999999999
645.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 3.040777530956044	 1.0
650.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.0717638106619645	 0.9999999999999999
655.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.1027500903678846	 0.9999999999999999
660.0	 Peticiones	 161.36173969425369	 0.9	 145.22556572482833	 322.72347938850737	 1.0678368033257761E-5	 0.0017201161451407443	 2758.7643370968503	 0.05644187273960287	 7.8624783607260245	 2597.4025974025967	 3.133736370073805	 0.9999999999999998
665.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.1647226497797245	 0.9999999999999999
670.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 3.195708929485644	 1.0
675.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 3.226695209191564	 1.0
680.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 3.257681488897484	 1.0
685.0	 Peticiones	 161.36173969425369	 0.9	 145.22556572482833	 322.72347938850737	 1.0678368033257761E-5	 0.0017201161451407443	 2758.7643370968503	 0.05644187273960287	 7.8624783607260245	 2597.4025974025967	 3.2886677686034047	 0.9999999999999998
690.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.319654048309324	 0.9999999999999999
695.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.350640328015244	 0.9999999999999999
700.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 3.381626607721164	 1.0
705.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.4126128874270845	 0.9999999999999999
710.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.4435991671330046	 0.9999999999999999
715.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 3.474585446838924	 1.0
720.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.505571726544844	 0.9999999999999999
725.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 3.5365580062507638	 1.0
730.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 3.567544285956684	 1.0
735.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 3.598530565662604	 1.0
740.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.6295168453685247	 0.9999999999999999
745.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.660503125074444	 0.9999999999999999
750.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.691489404780364	 0.9999999999999999
755.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 3.722475684486284	 1.0
760.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.7534619641922045	 0.9999999999999999
765.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.7844482438981246	 0.9999999999999999
770.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.815434523604045	 0.9999999999999999
775.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.846420803309964	 0.9999999999999999
780.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 3.8774070830158838	 1.0
785.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.908393362721805	 0.9999999999999999
790.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.9393796424277245	 0.9999999999999999
795.0	 Peticiones	 161.3617396942537	 0.9	 145.22556572482836	 322.7234793885074	 1.0678368033257761E-5	 0.0017201161451407445	 2758.764337096851	 0.05644187273960287	 7.862478360726025	 2597.402597402597	 3.9703659221336447	 0.9999999999999999
800.0	 Peticiones	 161.36173969425374	 0.9	 145.22556572482839	 322.7234793885075	 1.0678368033257761E-5	 0.0017201161451407447	 2758.7643370968512	 0.05644187273960287	 7.862478360726026	 2597.4025974025976	 4.0013522018395635	 1.0
