
HORA INICIO DE MEDICION  Mon Jan  9 10:29:03 2023

HORA FIN DE MEDICION Mon Jan  9 10:32:03 2023
 

Parametros del experimento: 
Usuarios: 50; Tpo. Reflex (seg); 1.900000; IP servidor: 192.168.203.238; Transitorio (seg): 20; Medicion (seg): 180 
Nº usu.; Nº pet.; Tpo Reflex (mseg); Tpo. Ini. (mseg); Tpo. Fin (mseg)
25;20;4960.010742;55031.386719;55044.449219
25;21;1350.303101;60016.636719;60038.585938
25;22;3046.298096;61391.816406;61399.285156
25;23;2209.407959;64454.644531;64474.425781
25;24;3356.700439;66689.273438;66708.367188
25;25;475.847992;70064.578125;70083.226563
25;26;656.604614;70564.664063;70584.468750
25;27;1404.258789;71252.179688;71264.984375
25;28;975.415222;72674.226563;72697.976563
25;29;99.546700;73674.382813;73689.468750
25;30;2546.750977;73799.382813;73817.539063
25;31;1330.380005;76365.929688;76377.179688
25;32;151.208969;77710.234375;77732.828125
25;33;1323.270142;77897.750000;77916.640625
25;34;2854.253174;79247.804688;79255.031250
25;35;3496.508301;82112.007813;82125.257813
25;36;394.814331;85629.242188;85641.914063
25;37;622.902832;86051.125000;86067.726563
25;38;2122.171387;86691.859375;86705.382813
25;39;2783.299072;88832.726563;88851.882813
25;40;1623.936768;91645.484375;91652.695313
25;41;2805.512939;93286.312500;93305.765625
25;42;244.459076;96126.546875;96147.062500
25;43;690.366821;96392.187500;96402.796875
25;44;222.849854;97095.390625;97112.031250
25;45;2871.109131;97345.429688;97358.671875
25;46;1896.900024;100240.476563;100247.921875
25;47;2889.143799;102146.843750;102164.726563
25;48;460.651703;105069.484375;105080.937500
25;49;2240.413330;105553.609375;105568.601563
25;50;5932.939941;107811.843750;107824.578125
25;51;1077.269287;113765.601563;113775.156250
25;52;2100.769531;114859.453125;114873.546875
25;53;10148.334961;116987.062500;116994.554688
25;54;1219.548340;127150.679688;127207.671875
25;55;460.037048;128438.765625;128445.937500
25;56;429.693054;128907.531250;128925.734375
25;57;176.715698;129362.343750;129375.046875
25;58;2212.726807;129565.484375;129584.445313
25;59;377.342438;131798.812500;131824.703125
25;60;709.247253;132205.140625;132225.515625
25;61;713.515625;132939.546875;132956.968750
25;62;3165.693604;133671.609375;133681.500000
25;63;971.740540;136859.453125;136868.515625
25;64;397.492950;137843.921875;137862.109375
25;65;529.923401;138265.828125;138288.625000
25;66;3757.968994;138829.296875;138847.593750
25;67;5120.824707;142615.796875;142635.843750
25;68;2655.649170;147769.718750;147777.031250
25;69;702.211243;150447.187500;150459.000000
25;70;3008.582031;151166.000000;151187.375000
25;71;3946.831787;154207.093750;154216.015625
25;72;1212.932983;158176.828125;158195.875000
25;73;889.418091;159411.343750;159427.765625
25;74;1173.803955;160327.578125;160334.953125
25;75;2646.229492;161515.140625;161533.796875
25;76;4975.375488;164187.640625;164206.828125
25;77;2110.915771;169183.515625;169200.093750
25;78;2913.095947;171312.921875;171327.437500
25;79;1153.925049;174251.593750;174262.140625
25;80;5747.391602;175423.484375;175452.156250
25;81;2177.606201;181207.250000;181225.609375
25;82;4996.047363;183411.468750;183423.437500
25;83;110.740440;188429.593750;188443.000000
25;84;49.748482;188554.656250;188573.578125
25;85;562.243591;188632.734375;188643.531250
25;86;4169.593262;189210.921875;189228.578125
25;87;1544.031250;193403.640625;193414.421875
25;88;207.827316;194968.843750;194988.921875
25;89;2072.183838;195203.281250;195223.328125
25;90;457.350128;197297.234375;197316.984375
25;91;2984.551270;197781.640625;197803.000000
26;0;380.071655;23052.076172;23064.312500
26;1;551.278015;23458.367188;23478.154297
26;2;149.498154;24036.544922;24062.132813
26;3;4134.555664;24224.083984;24246.292969
26;4;4380.096191;28381.140625;28388.828125
26;5;391.842194;32773.519531;32788.148438
26;6;73.795860;33179.832031;33188.128906
26;7;1786.842407;33273.585938;33288.039063
26;8;210.809174;35086.261719;35098.261719
26;9;4086.889160;35320.667969;35341.917969
26;10;2502.964111;39434.656250;39445.972656
26;11;149.037796;41954.679688;41973.648438
26;12;2998.169678;42126.531250;42134.371094
26;13;1365.950684;45143.480469;45158.703125
26;14;3623.529541;46538.492188;46558.964844
26;15;3644.562500;50187.183594;50203.652344
26;16;2434.385986;53859.441406;53873.593750
26;17;301.689819;56312.785156;56324.414063
26;18;707.594604;56640.957031;56661.050781
26;19;524.203674;57375.691406;57383.550781
26;20;707.942444;57922.523438;57944.996094
26;21;2741.519287;58657.089844;58672.250000
26;22;472.907806;61423.011719;61437.671875
26;23;1889.821533;61923.050781;61937.746094
26;24;4062.544434;63829.523438;63845.023438
26;25;2344.881836;67908.085938;67930.648438
26;26;47.872066;70283.335938;70291.289063
26;27;982.585083;70345.640625;70366.937500
26;28;1113.258911;71361.585938;71377.226563
26;29;2684.877197;72502.320313;72509.914063
26;30;1574.511230;75205.710938;75229.304688
26;31;780.822510;76803.898438;76826.164063
26;32;1994.251831;77616.460938;77632.031250
26;33;1736.766113;79638.578125;79653.109375
26;34;472.289368;81393.156250;81413.507813
26;35;206.540939;81893.218750;81901.453125
26;36;6837.926758;82111.984375;82129.812500
26;37;2189.609375;88973.273438;88985.140625
26;38;1181.502563;91176.632813;91192.070313
26;39;1853.103271;92379.828125;92397.531250
26;40;2800.555176;94263.820313;94285.218750
26;41;1662.665161;97095.343750;97112.406250
26;42;1252.614258;98787.203125;98809.742188
26;43;5182.590332;100068.656250;100080.640625
26;44;135.014526;105272.484375;105286.664063
26;45;1679.838623;105428.757813;105440.562500
26;46;848.140625;107133.507813;107142.734375
26;47;1320.905518;107999.273438;108023.796875
26;48;383.543701;109358.796875;109376.523438
26;49;2736.477539;109765.101563;109785.234375
26;50;2598.220215;112531.085938;112550.257813
26;51;758.937073;115158.734375;115180.765625
26;52;1810.094116;115940.054688;115950.195313
26;53;395.706818;117768.367188;117789.898438
26;54;7890.256348;118190.312500;118210.460938
26;55;5961.597656;126103.726563;126111.710938
26;56;808.429260;132080.171875;132103.562500
26;57;1838.204834;132923.921875;132941.890625
26;58;404.056030;134781.125000;134789.140625
26;59;3732.951172;135203.093750;135218.312500
26;60;1097.347900;138954.375000;138972.546875
26;61;292.484314;140079.484375;140098.640625
26;62;2765.946533;140392.031250;140412.953125
26;63;4266.143066;143178.640625;143239.984375
26;64;907.880493;147519.859375;147538.187500
26;65;979.494812;148446.531250;148454.421875
26;66;127.128929;149446.640625;149454.234375
26;67;3643.430176;149587.281250;149614.031250
26;68;1540.731689;153267.921875;153317.546875
26;69;1684.226074;154871.546875;154883.687500
26;70;5653.467773;156582.953125;156604.500000
26;71;895.139465;162265.312500;162283.109375
26;72;402.786407;163187.500000;163205.453125
26;73;4918.177246;163609.421875;163623.906250
26;74;719.541687;168549.000000;168563.265625
26;75;906.727600;169292.968750;169306.468750
26;76;145.030502;170214.906250;170226.140625
26;77;144.374344;170371.796875;170389.562500
26;78;3690.778809;170543.781250;170566.109375
26;79;867.165588;174267.156250;174286.671875
26;80;1083.764893;175157.890625;175171.890625
26;81;2414.487305;176267.390625;176275.265625
26;82;202.619492;178690.437500;178707.468750
26;83;1886.526733;178924.765625;178942.500000
26;84;387.021942;180831.281250;180855.812500
26;85;55.262569;181254.093750;181263.968750
26;86;2523.120605;181332.265625;181354.328125
26;87;2870.596436;183882.281250;183911.046875
26;88;582.722351;186788.875000;186806.375000
26;89;1384.769043;187398.312500;187406.093750
26;90;732.528687;188804.750000;188818.703125
26;91;1966.323120;189554.843750;189568.140625
26;92;3191.415527;191542.828125;191556.437500
26;93;849.353516;194750.156250;194764.093750
26;94;2168.740967;195625.218750;195639.093750
26;95;4158.333984;197812.953125;197820.687500
27;0;1808.284302;23255.173828;23263.166016
27;1;429.239105;25073.365234;25085.730469
27;2;408.618073;25526.541016;25550.802734
27;3;584.438538;25964.250000;25978.699219
27;4;482.518372;26573.716797;26595.484375
27;5;1156.099976;27078.822266;27093.617188
27;6;252.752991;28256.095703;28275.035156
27;7;1346.589844;28537.445313;28546.054688
27;8;526.584961;29897.277344;29911.429688
27;9;2290.430420;30444.183594;30453.140625
27;10;175.249420;32757.978516;32767.027344
27;11;3073.639893;32945.460938;32970.359375
27;12;6471.110352;36043.714844;36051.781250
27;13;201.336594;42532.843750;42554.195313
27;14;2460.532959;42767.515625;42786.257813
27;15;731.472534;45252.859375;45260.851563
27;16;566.614258;46003.636719;46024.824219
27;17;1826.608765;46601.035156;46620.027344
27;18;951.601257;48452.632813;48466.988281
27;19;6595.951172;49421.425781;49459.011719
27;20;2054.374023;56062.777344;56082.128906
27;21;440.542572;58141.363281;58156.355469
27;22;1760.469727;58610.277344;58624.351563
27;23;603.578125;60391.652344;60407.281250
27;24;480.421722;61016.753906;61028.160156
27;25;1161.874878;61516.804688;61581.128906
27;26;5462.847168;62751.355469;62762.980469
27;27;263.517029;68236.304688;68251.164063
27;28;1197.433838;68517.515625;68525.296875
27;29;1691.607178;69736.429688;69744.171875
27;30;137.039902;71439.789063;71453.546875
27;31;58.779507;71596.039063;71604.085938
27;32;547.101257;71674.164063;71688.359375
27;33;1289.141357;72236.703125;72253.250000
27;34;395.781219;73549.343750;73560.851563
27;35;696.669373;73971.281250;73986.156250
27;36;944.835083;74690.132813;74698.437500
27;37;43.313641;75647.117188;75658.460938
27;38;1019.434692;75709.601563;75729.546875
27;39;3951.668701;76757.062500;76768.312500
27;40;1768.581543;80721.289063;80733.484375
27;41;4211.261230;82506.640625;82516.679688
27;42;2344.290527;86738.742188;86754.953125
27;43;1109.535034;89114.046875;89126.187500
27;44;1456.167603;90238.929688;90264.281250
27;45;1057.079834;91723.648438;91734.695313
27;46;1573.974976;92801.882813;92809.851563
27;47;570.751038;94388.640625;94400.593750
27;48;2225.129150;94982.664063;94990.171875
27;49;2738.636963;97220.460938;97230.085938
27;50;349.526550;99974.882813;99995.929688
27;51;1375.520020;100349.867188;100371.757813
27;52;2854.253174;101756.335938;101767.570313
27;53;1847.099731;104631.843750;104655.289063
27;54;790.133545;106508.421875;106519.609375
27;55;1248.963989;107321.007813;107344.937500
27;56;1123.187622;108593.164063;108601.250000
27;57;7809.874512;109733.906250;109753.015625
27;58;2681.841553;117565.296875;117583.078125
27;59;1371.274658;120268.695313;120276.625000
27;60;3684.605957;121661.421875;121680.882813
27;61;688.299133;125376.843750;125388.234375
27;62;6381.600098;126088.117188;126108.562500
27;63;8643.662109;132502.046875;132509.531250
27;64;142.341522;141160.375000;141174.328125
27;65;104.942703;141316.593750;141336.843750
27;66;2720.000732;141441.625000;141457.234375
27;67;641.238098;144178.781250;144190.218750
27;68;3036.802246;144835.015625;144855.031250
27;69;2377.276855;147894.953125;147906.031250
27;70;6006.597656;150290.343750;150309.765625
27;71;3090.455078;156325.375000;156342.921875
27;72;408.543213;159442.640625;159466.046875
27;73;2015.541016;159874.421875;159897.953125
27;74;2807.748047;161921.562500;161945.015625
27;75;650.764954;164765.812500;164776.984375
27;76;2332.696289;165438.687500;165448.046875
27;77;294.251251;167783.531250;167806.062500
27;78;955.042053;168111.656250;168123.781250
27;79;1383.427734;169089.703125;169109.531250
27;80;603.330566;170496.843750;170508.406250
27;81;263.795593;171125.421875;171138.625000
27;82;156.878494;171406.671875;171414.515625
27;83;332.155884;171578.687500;171590.656250
27;84;5964.003906;171938.078125;171952.781250
27;85;1337.395996;177923.859375;177935.203125
27;86;1590.941284;179284.218750;179296.937500
27;87;1250.902344;180894.734375;180908.765625
27;88;1533.491699;182160.531250;182180.578125
27;89;24.935793;183724.046875;183743.500000
27;90;1713.915405;183772.828125;183792.140625
27;91;514.864868;185507.468750;185529.859375
27;92;3045.178711;186054.406250;186062.375000
27;93;1365.225830;189117.218750;189138.421875
27;94;18.888336;190511.453125;190526.171875
27;95;2090.500732;190558.343750;190580.234375
27;96;583.294373;192675.125000;192700.593750
27;97;353.747223;193292.031250;193303.640625
27;98;4671.380371;193669.343750;193678.531250
27;99;3969.356201;198359.781250;198379.078125
28;0;611.186279;22489.332031;22509.750000
28;1;413.941071;23130.277344;23149.794922
28;2;68.230392;23567.822266;23587.082031
28;3;547.582764;23661.589844;23681.494141
28;4;188.954727;24239.626953;24260.765625
28;5;1450.991211;24464.126953;24528.863281
28;6;2132.426758;25979.863281;25992.363281
28;7;1141.789429;28131.121094;28149.378906
28;8;2111.617188;29303.246094;29323.667969
28;9;966.191895;31445.068359;31460.425781
28;10;1024.318237;32429.755859;32440.027344
28;11;305.312714;33476.601563;33498.156250
28;12;2846.384521;33804.964844;33819.964844
28;13;506.198273;36668.785156;36689.292969
28;14;4077.959473;37200.046875;37212.515625
28;15;828.833008;41298.089844;41306.164063
28;16;1951.855591;42142.179688;42162.246094
28;17;1179.410156;44127.750000;44147.230469
28;18;458.731537;45331.039063;45342.562500
28;19;2.687471;45816.105469;45833.691406
28;20;1959.645386;45847.355469;45860.281250
28;21;1415.499146;47827.515625;47835.523438
28;22;2645.312988;49265.210938;49273.136719
28;23;1543.899170;51921.757813;51929.628906
28;24;3891.393066;53484.398438;53492.214844
28;25;2137.929688;57391.320313;57406.074219
28;26;1965.670654;59547.820313;59569.289063
28;27;440.694763;61548.050781;61581.128906
28;28;3179.709961;62032.546875;62045.527344
28;29;715.871460;65236.007813;65250.101563
28;30;2153.992676;65970.445313;65991.421875
28;31;322.092255;68158.132813;68175.656250
28;32;5429.389648;68501.929688;68515.406250
28;33;1293.215454;73955.687500;73964.703125
28;34;2319.221680;75268.296875;75285.179688
28;35;1209.912720;77616.460938;77627.179688
28;36;2583.283936;78841.632813;78867.484375
28;37;974.520630;81455.742188;81467.257813
28;38;4482.481445;82456.453125;82476.101563
28;39;2176.518555;86973.078125;86998.179688
28;40;2327.803711;89176.500000;89190.367188
28;41;1287.165405;91520.257813;91539.648438
28;42;1206.785767;92833.125000;92852.710938
28;43;547.021057;94060.679688;94072.000000
28;44;15249.176758;94623.289063;94635.046875
28;45;22.094971;109890.117188;109898.367188
28;46;2118.999268;109921.437500;109937.531250
28;47;1534.937622;112062.281250;112082.367188
28;48;1155.664917;113624.937500;113647.539063
28;49;2051.988525;114812.578125;114827.078125
28;50;230.711929;116893.359375;116917.671875
28;51;1585.134888;117158.992188;117168.601563
28;52;20.244312;118768.531250;118786.281250
28;53;4420.312500;118815.382813;118830.343750
28;54;296.444580;123255.289063;123268.539063
28;55;323.311554;123567.843750;123582.093750
28;56;205.593719;123912.718750;123930.070313
28;57;144.505554;124147.109375;124159.007813
28;58;4678.333008;124303.406250;124315.539063
28;59;97.110367;129001.335938;129022.015625
28;60;1364.501221;129126.171875;129142.601563
28;61;1699.443848;130520.804688;130542.601563
28;62;1072.776855;132252.015625;132260.625000
28;63;334.968414;133345.906250;133354.515625
28;64;315.506561;133702.875000;133713.281250
28;65;26.419685;134030.984375;134040.109375
28;66;7538.271484;134077.937500;134085.765625
28;67;1896.584839;141629.125000;141656.546875
28;68;6204.241699;143553.609375;143564.000000
28;69;415.893890;149774.718750;149799.781250
28;70;407.869354;150227.984375;150250.562500
28;71;406.896637;150665.937500;150681.656250
28;72;1354.143555;151103.500000;151117.828125
28;73;774.429443;152481.468750;152497.593750
28;74;120.959335;153283.484375;153312.609375
28;75;501.173126;153439.718750;153451.546875
28;76;6038.836426;153955.453125;153969.390625
28;77;1683.234619;160015.062500;160026.515625
28;78;1063.094482;161718.375000;161733.015625
28;79;5797.722656;162796.656250;162804.390625
28;80;448.852295;168605.375000;168618.218750
28;81;565.642212;169074.156250;169095.343750
28;82;87.012299;169667.968750;169688.296875
28;83;540.052429;169777.406250;169789.468750
28;84;624.153320;170340.546875;170352.578125
28;85;2752.849365;170984.828125;171002.531250
28;86;3718.794922;173767.187500;173780.718750
28;87;2279.906250;177501.734375;177518.109375
28;88;213.727676;179799.890625;179822.250000
28;89;1984.514771;180049.921875;180072.953125
28;90;1143.302368;182066.812500;182075.296875
28;91;113.193329;183224.046875;183235.093750
28;92;6405.480957;183349.015625;183363.453125
28;93;3480.096436;189775.015625;189791.546875
28;94;994.391602;193276.578125;193290.406250
28;95;21.663025;194296.937500;194309.406250
28;96;612.843994;194343.828125;194358.171875
28;97;1216.630249;194984.515625;194995.687500
28;98;2286.980225;196219.031250;196227.312500
28;99;295.099976;198516.187500;198530.609375
28;100;615.250244;198828.687500;198844.328125
28;101;488.587433;199473.484375;199492.000000
29;0;3359.317627;23286.507813;23296.970703
29;1;6246.781738;26669.998047;26684.328125
29;2;831.143677;32945.460938;32962.707031
29;3;898.197449;33804.964844;33827.570313
29;4;1199.211670;34726.996094;34739.640625
29;5;425.082703;35949.906250;35965.929688
29;6;65.453445;36403.117188;36420.539063
29;7;1659.723755;36496.910156;36504.343750
29;8;1759.880981;38168.945313;38186.019531
29;9;3648.720215;39954.109375;39973.355469
29;10;270.632294;43627.660156;43645.578125
29;11;1917.172607;43924.558594;43932.027344
29;12;188.149887;45862.929688;45871.847656
29;13;792.763000;46066.113281;46085.363281
29;14;2296.963623;46882.238281;46901.582031
29;15;3152.365234;49202.632813;49229.347656
29;16;675.424133;52390.558594;52408.679688
29;17;2899.782715;53093.679688;53111.277344
29;18;2132.958740;56015.863281;56034.867188
29;19;4481.907715;58172.722656;58190.199219
29;20;672.773560;62673.144531;62684.578125
29;21;3171.645996;63360.781250;63380.886719
29;22;2422.668945;66564.257813;66575.210938
29;23;2384.100586;69001.968750;69016.539063
29;24;5.011275;71408.515625;71421.968750
29;25;1074.551880;71439.789063;71451.609375
29;26;185.335403;72533.585938;72552.992188
29;27;239.224045;72752.304688;72760.804688
29;28;149.892822;73002.460938;73010.023438
29;29;245.562912;73174.281250;73192.359375
29;30;2194.175049;73440.007813;73456.179688
29;31;290.083649;75662.742188;75681.007813
29;32;951.306580;75975.273438;75999.414063
29;33;351.417572;76960.164063;76971.093750
29;34;968.667175;77335.171875;77347.023438
29;35;382.434937;78325.921875;78337.562500
29;36;1079.153198;78732.226563;78745.937500
29;37;961.250610;79830.531250;79849.429688
29;38;732.088562;80815.046875;80885.507813
29;39;4221.311523;81627.562500;81641.054688
29;40;473.990540;85863.648438;85880.320313
29;41;702.818359;86363.718750;86374.546875
29;42;1871.844849;87082.476563;87103.492188
29;43;65.579704;88988.976563;88996.429688
29;44;13741.633789;89067.109375;89079.460938
29;45;5256.441895;102834.812500;102848.859375
29;46;1413.518188;108108.726563;108125.429688
29;47;1920.837280;109546.335938;109559.570313
29;48;1061.952515;111484.109375;111501.664063
29;49;310.438843;112577.921875;112594.609375
29;50;1916.536011;112906.117188;112927.546875
29;51;2076.144043;114843.835938;114851.835938
29;52;894.375671;116940.210938;116957.257813
29;53;4121.094238;117862.187500;117875.054688
29;54;2236.301270;122005.234375;122026.273438
29;55;3746.016846;124272.007813;124289.265625
29;56;858.052307;128048.062500;128064.437500
29;57;71.011185;128923.171875;128937.656250
29;58;244.734985;129016.937500;129025.429688
29;59;3231.550537;129282.593750;129293.710938
29;60;1143.302368;132533.234375;132546.578125
29;61;1537.964233;133702.859375;133723.406250
29;62;1310.888306;135265.515625;135273.406250
29;63;1990.450439;136593.796875;136604.109375
29;64;1638.978149;138594.890625;138615.421875
29;65;360.898987;140266.937500;140278.328125
29;66;192.782242;140644.640625;140668.843750
29;67;3344.964355;140863.390625;140873.984375
29;68;1196.878540;144225.562500;144236.125000
29;69;2656.800781;145445.265625;145462.531250
29;70;10594.622070;148129.281250;148152.484375
29;71;544.855713;158755.046875;158763.515625
29;72;3681.911133;159317.593750;159335.828125
29;73;784.342957;163031.265625;163041.000000
29;74;1965.181519;163828.265625;163840.937500
29;75;197.155884;165814.500000;165838.218750
29;76;453.441223;166048.906250;166059.562500
29;77;5866.481445;166517.718750;166529.250000
29;78;365.583374;172406.812500;172414.296875
29;79;2137.751953;172782.640625;172806.359375
29;80;2528.732178;174954.796875;174968.203125
29;81;1398.354858;177501.734375;177517.812500
29;82;145.686859;178924.765625;178950.890625
29;83;1893.593628;179096.640625;179105.265625
29;84;2500.618408;181004.171875;181020.171875
29;85;879.823792;183520.890625;183541.093750
29;86;2444.927979;184429.171875;184443.828125
29;87;7299.181641;186898.187500;186917.328125
29;88;645.279358;194218.765625;194245.515625
29;89;928.747131;194890.750000;194907.640625
29;90;1898.634155;195843.953125;195859.296875
29;91;464.651733;197766.046875;197787.250000
29;92;584.520325;198266.093750;198273.312500
29;93;2946.905518;198859.890625;198868.156250
30;0;2366.685791;20534.291016;20542.123047
30;1;3946.392822;22911.431641;22926.962891
30;2;1122.117676;26873.216797;26954.736328
30;3;3902.530518;28084.304688;28096.699219
30;4;2035.538696;32007.808594;32029.523438
30;5;436.286774;34070.546875;34078.402344
30;6;62.680481;34523.718750;34543.589844
30;7;4383.371094;34617.484375;34625.875000
30;8;167.270142;39012.726563;39023.878906
30;9;351.999725;39200.246094;39208.156250
30;10;1819.925903;39559.726563;39568.640625
30;11;3200.466553;41391.781250;41407.398438
30;12;1499.487671;44612.167969;44636.042969
30;13;633.263855;46144.242188;46163.875000
30;14;6704.543945;46804.125000;46829.011719
30;15;1176.989868;53546.882813;53570.140625
30;16;3365.875977;54750.128906;54772.015625
30;17;733.937744;58141.363281;58159.843750
30;18;1165.697632;58907.082031;58921.386719
30;19;1188.346313;60094.734375;60116.234375
30;20;5919.941406;61313.632813;61327.628906
30;21;313.149475;67251.773438;67275.140625
30;22;444.731262;67595.593750;67611.617188
30;23;993.287903;68064.335938;68072.515625
30;24;957.405029;69080.078125;69092.070313
30;25;783.349426;70064.570313;70083.531250
30;26;1172.158081;70877.140625;70894.515625
30;27;2327.021973;72080.398438;72093.632813
30;28;677.392883;74424.382813;74443.203125
30;29;1708.888672;75127.585938;75135.546875
30;30;2452.403076;76850.789063;76858.718750
30;31;150.024399;79326.046875;79343.460938
30;32;6488.250977;79497.968750;79526.734375
30;33;43.251274;86019.867188;86043.179688
30;34;229.479340;86097.960938;86111.679688
30;35;444.731262;86347.992188;86355.742188
30;36;4610.487305;86801.179688;86809.093750
30;37;676.536682;91426.476563;91434.539063
30;38;5226.240723;92114.234375;92135.765625
30;39;724.007507;97364.992188;97382.187500
30;40;2387.118896;98115.281250;98123.093750
30;41;463.574066;100521.890625;100537.304688
30;42;776.858276;101006.250000;101020.687500
30;43;1026.152588;101803.234375;101828.031250
30;44;742.590088;102865.968750;102877.890625
30;45;959.179016;103631.679688;103644.554688
30;46;1644.109619;104616.156250;104624.000000
30;47;10681.863281;106274.000000;106282.945313
30;48;3480.096436;116971.398438;116979.195313
30;49;647.471924;120471.796875;120493.835938
30;50;1732.697510;121145.664063;121153.546875
30;51;2820.210693;122895.867188;122915.492188
30;52;663.311707;125744.320313;125757.250000
30;53;218.760132;126431.867188;126469.507813
30;54;541.652222;126697.507813;126763.445313
30;55;314.149048;127306.953125;127370.921875
30;56;2327.217285;127688.476563;127711.789063
30;57;395.632416;130051.945313;130067.000000
30;58;194.395966;130473.976563;130488.414063
30;59;1207.455566;130692.710938;130703.937500
30;60;2966.715576;131923.843750;131942.718750
30;61;6.664161;134921.546875;134930.140625
30;62;119.468552;134937.390625;134955.281250
30;63;479.800964;135078.015625;135092.125000
30;64;1957.207642;135578.140625;135586.515625
30;65;2835.521240;137547.078125;137567.312500
30;66;2928.081299;140407.656250;140425.640625
30;67;1270.506470;143366.171875;143385.359375
30;68;2810.732178;144663.125000;144684.640625
30;69;1221.458496;147504.078125;147527.640625
30;70;26.234154;148759.000000;148768.671875
30;71;3995.733887;148805.843750;148820.468750
30;72;2601.131104;152825.765625;152836.421875
30;73;1236.352661;155450.250000;155470.359375
30;74;138.282211;156707.906250;156728.656250
30;75;7.337902;156879.890625;156892.468750
30;76;4903.243652;156911.156250;156922.703125
30;77;1699.443848;161827.796875;161835.890625
30;78;644.268311;163546.906250;163568.750000
30;79;191.908676;164218.671875;164235.703125
30;80;1323.270142;164437.625000;164452.718750
30;81;1148.932007;165783.281250;165804.125000
30;82;2605.617920;166955.265625;166962.859375
30;83;654.571533;169574.187500;169585.046875
30;84;512.655334;170246.156250;170265.937500
30;85;1252.614258;170793.750000;170821.953125
30;86;919.059631;172078.671875;172089.625000
30;87;2485.121826;173016.984375;173036.562500
30;88;666.545837;175532.984375;175558.109375
30;89;10786.461914;176236.125000;176249.265625
30;90;961.744202;187038.765625;187061.453125
30;91;2652.197754;188023.390625;188037.312500
30;92;1039.964722;190698.796875;190709.718750
30;93;4871.613770;191761.609375;191784.046875
30;94;468.659760;196656.500000;196677.203125
30;95;535.978699;197156.609375;197170.125000
30;96;3290.772705;197719.187500;197727.015625
31;0;447.554077;23411.556641;23420.841797
31;1;59.911228;23880.353516;23907.978516
31;2;478.094849;23974.078125;24000.853516
31;3;1712.765381;24479.740234;24528.863281
31;4;1323.861572;26245.601563;26260.205078
31;5;141.555237;27594.519531;27613.523438
31;6;7797.790039;27766.417969;27782.515625
31;7;6716.787109;35586.394531;35597.515625
31;8;485.472717;42314.113281;42332.343750
31;9;567.505798;42829.781250;42848.054688
31;10;202.889679;43423.714844;43441.468750
31;11;836.236877;43658.933594;43677.593750
31;12;3780.472656;44518.433594;44532.003906
31;13;516.602844;48327.535156;48347.542969
31;14;4.644179;48874.511719;48883.000000
31;15;1886.840210;48890.078125;48901.746094
31;16;1364.984253;50796.605469;50824.437500
31;17;2385.307373;52203.015625;52217.777344
31;18;180.853867;54609.402344;54626.570313
31;19;2840.313965;54812.636719;54831.496094
31;20;529.207520;57672.554688;57694.343750
31;21;3203.492676;58235.230469;58243.121094
31;22;608.867676;61454.289063;61471.437500
31;23;1396.022827;62094.980469;62113.250000
31;24;67.914642;63517.011719;63535.507813
31;25;2748.743896;63610.816406;63621.898438
31;26;19.196432;66376.757813;66398.226563
31;27;1568.217651;66423.562500;66447.742188
31;28;4268.720703;68017.539063;68028.554688
31;29;3578.824463;72299.242188;72310.578125
31;30;508.951782;75897.101563;75918.632813
31;31;967.478516;76428.445313;76439.210938
31;32;427.348816;77413.328125;77424.210938
31;33;1582.978760;77866.523438;77882.578125
31;34;2608.764648;79466.710938;79492.046875
31;35;403.458527;82112.000000;82136.703125
31;36;249.984482;82553.554688;82574.296875
31;37;73.289169;82825.757813;82847.671875
31;38;2942.913818;82935.179688;82955.164063
31;39;1942.483276;85910.523438;85921.898438
31;40;3593.492676;87879.453125;87897.429688
31;41;1904.794556;91504.867188;91519.468750
31;42;934.095398;93427.195313;93438.601563
31;43;540.852112;94373.210938;94387.500000
31;44;1053.045654;94935.765625;94948.664063
31;45;1564.344116;96017.226563;96028.484375
31;46;4018.364014;97599.531250;97622.679688
31;47;456.276245;101646.945313;101660.921875
31;48;814.840332;102131.273438;102144.906250
31;49;3233.394043;102959.804688;102983.531250
31;50;1175.451416;106227.140625;106242.640625
31;51;53.506474;107430.398438;107531.023438
31;52;783.439758;107586.671875;107606.320313
31;53;145.227386;108389.945313;108407.968750
31;54;222.304092;108561.679688;108569.476563
31;55;234.894806;108796.234375;108809.593750
31;56;1270.391235;109046.125000;109061.125000
31;57;2016.879028;110343.296875;110355.031250
31;58;3181.506348;112374.570313;112385.648438
31;59;2336.030273;115580.695313;115602.265625
31;60;862.650635;117940.281250;117959.390625
31;61;1179.189941;118830.812500;118853.453125
31;62;274.339478;120034.312500;120047.914063
31;63;121.867310;120331.203125;120344.953125
31;64;394.442627;120471.812500;120490.679688
31;65;63.184372;120893.773438;120917.671875
31;66;1347.667114;120989.484375;120997.789063
31;67;1903.529419;122348.953125;122359.585938
31;68;1821.291016;124272.007813;124296.976563
31;69;1418.474243;126119.351563;126134.359375
31;70;4894.054199;127563.687500;127688.210938
31;71;1960.621094;132595.796875;132612.750000
31;72;441.684052;134578.031250;134592.843750
31;73;968.171692;135046.828125;135058.328125
31;74;1494.971436;136031.265625;136051.687500
31;75;576.361328;137547.078125;137567.328125
31;76;927.291016;138156.421875;138201.031250
31;77;976.210571;139141.843750;139159.859375
31;78;5848.215820;140142.000000;140163.109375
