"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_14\Disco físico(_Total)\% de tiempo inactivo"	"\\GI-AN-B3_14\Disco físico(_Total)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_14\Disco físico(_Total)\Transferencias de disco/s"	"\\GI-AN-B3_14\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_14\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_14\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_14\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Ancho de banda actual"	"\\GI-AN-B3_14\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_14\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Total de bytes/s"	"\\GI-AN-B3_14\Memoria\Bytes disponibles"	"\\GI-AN-B3_14\Memoria\Bytes de caché"	"\\GI-AN-B3_14\Memoria\Páginas/s"	"\\GI-AN-B3_14\Memoria\Errores de página/s"	"\\GI-AN-B3_14\Procesador(_Total)\% de tiempo de procesador"
"10/07/2022 11:01:06.895"	"55.494411407270249"	"2.4154355337449127"	"1070.5010814974187"	"0.0022642262021466048"	"104878.85820203893"	"1000000000"	"100000"	"260495.87206884919"	"0"	"15866445824"	"83341312"	"6.9448633646727815"	"31124.893353787786"	"51.338578987144444"
"10/07/2022 11:01:07.888"	"53.022050384042217"	"2.676082512544137"	"1116.0679907117362"	"0.0023978340202562942"	"116991.07581227437"	"1000000000"	"100000"	"258867.33695031889"	"0"	"15890915328"	"63102976"	"23.167476341489106"	"40647.840881932672"	"53.571710963346383"
"10/07/2022 11:01:08.884"	"50.114317481255711"	"2.1008749344261108"	"1075.5129428319597"	"0.0019534079150969647"	"121419.05508870215"	"1000000000"	"100000"	"319805.93261067901"	"0"	"15827140608"	"119410688"	"8.0337101238615105"	"36611.625461967866"	"56.066498551148435"
"10/07/2022 11:01:09.898"	"50.117913476978707"	"3.6861648910427385"	"1064.3694915254239"	"0.003463113891449811"	"114501.99073215941"	"1000000000"	"100000"	"252660.9966101695"	"0"	"15852638208"	"97370112"	"14.796610169491526"	"33832.942372881356"	"57.612359123827794"
"10/07/2022 11:01:10.892"	"50.175075028924546"	"3.6556844027985069"	"1069.1084572942339"	"0.0034151173639036659"	"117622.98591549296"	"1000000000"	"100000"	"322202.18487040984"	"0"	"15877877760"	"74014720"	"17.065581008452561"	"33502.747092711514"	"65.449354885431063"
"10/07/2022 11:01:11.889"	"50.080593438980777"	"2.0700379908251789"	"1008.9601756159585"	"0.0020531343370405989"	"120116.72835820896"	"1000000000"	"100000"	"269102.22809269174"	"0"	"15902126080"	"54546432"	"7.0275833127479705"	"33667.143770429022"	"65.514415074820434"
"10/07/2022 11:01:12.889"	"50.139885478580801"	"3.9555687785775837"	"1114.8716027420242"	"0.0035461882924711576"	"109497.28430493273"	"1000000000"	"100000"	"283199.38456307532"	"0"	"15844995072"	"108359680"	"8.9989636095768759"	"32646.24020585389"	"45.290802332204947"
"10/07/2022 11:01:13.887"	"50.160741807888719"	"3.5533823408740264"	"1085.2045854760654"	"0.0032778191068202909"	"116671.64510166358"	"1000000000"	"100000"	"299927.679898275"	"0"	"15863820288"	"85884928"	"9.0266555168988809"	"32850.005349443229"	"58.514566753562526"
"10/07/2022 11:01:14.882"	"50.117001623917432"	"1.9602745027280286"	"1071.907362127492"	"0.0018286785288169007"	"122020.10871602624"	"1000000000"	"100000"	"310133.84197921894"	"0"	"15876419584"	"74076160"	"9.0413929326592584"	"35764.73664395581"	"59.97094751021428"
"10/07/2022 11:01:15.899"	"50.291422765394934"	"3.5317087715557851"	"1024.2114608387478"	"0.0034432404583157714"	"123755.75071907957"	"1000000000"	"100000"	"251588.7565797992"	"0"	"15894986752"	"53043200"	"8.8378745422327238"	"33504.38238960426"	"51.597947512039852"
"10/07/2022 11:01:16.893"	"50.198814054903615"	"3.0268129953129002"	"1069.2992306079348"	"0.0028260094612417336"	"128849.00657276995"	"1000000000"	"100000"	"311207.24161719531"	"0"	"15846445056"	"106479616"	"9.0363315262642363"	"37032.89466830335"	"62.286776979687765"
"10/07/2022 11:01:17.881"	"50.223306934967042"	"2.3245869257019014"	"965.76017609033181"	"0.002401882754451112"	"117502.92887029289"	"1000000000"	"100000"	"225519.14404854149"	"0"	"15876947968"	"79331328"	"7.0714657245107979"	"31373.062791486762"	"50.172779919262055"
"10/07/2022 11:01:18.881"	"49.899735577896529"	"3.8243965261664896"	"1149.788461476511"	"0.0033404366919814665"	"116054.52576419213"	"1000000000"	"100000"	"296641.40633269015"	"0"	"15890571264"	"68665344"	"9.0376385618241031"	"36681.766558319185"	"52.348777204004968"
"10/07/2022 11:01:19.891"	"50.165575109162354"	"4.3008540523329817"	"1066.9286360558021"	"0.004033519103697863"	"119681.54503249768"	"1000000000"	"100000"	"300269.57966857735"	"0"	"15834587136"	"116805632"	"9.9064868714559147"	"32869.723439490728"	"52.818172709768739"
"10/07/2022 11:01:20.885"	"50.100225606980985"	"2.0342965677773339"	"1042.7983454261885"	"0.0019514478558868508"	"120537.45173745173"	"1000000000"	"100000"	"272625.33422972227"	"0"	"15863377920"	"98619392"	"8.0524968758779032"	"34267.400455298412"	"63.838584901569007"
"10/07/2022 11:01:21.892"	"50.206212956778465"	"3.4119367630152531"	"1058.6770011284732"	"0.0032226079769478583"	"114322.97185741088"	"1000000000"	"100000"	"262007.66082337129"	"0"	"15884361728"	"78991360"	"8.9381735554936768"	"32031.434631704171"	"57.323477487901584"
"10/07/2022 11:01:22.886"	"50.113052390397129"	"2.0320860349011785"	"1041.268605414491"	"0.0019516908708485474"	"120224.52560386473"	"1000000000"	"100000"	"275585.06667320762"	"0"	"15898746880"	"63823872"	"7.0423963651221619"	"32801.470155491857"	"57.560084357726012"
"10/07/2022 11:01:23.887"	"50.191068727097957"	"4.0385628051212876"	"1008.6463133220204"	"0.0039985161110494384"	"113577.90702274976"	"1000000000"	"100000"	"227626.83042030223"	"0"	"15845588992"	"109592576"	"7.9813753774244942"	"30779.176471115385"	"49.268208423607831"
"10/07/2022 11:01:24.886"	"50.155740711397215"	"4.0633411666100088"	"1130.4215175124696"	"0.0035996452161528684"	"116603.34338952972"	"1000000000"	"100000"	"289084.99162579316"	"0"	"15849193472"	"102780928"	"10.030359516525905"	"35234.646909652205"	"60.874515795527643"
"10/07/2022 11:01:25.890"	"50.173176617248558"	"1.9497740514367163"	"1101.9630848532784"	"0.0017673284114547859"	"119175.85559566788"	"1000000000"	"100000"	"289030.59561511793"	"0"	"15884890112"	"76046336"	"8.9509636856313239"	"35283.704297238051"	"54.882475382633956"
"10/07/2022 11:01:26.878"	"50.324050251190179"	"3.8820253684620099"	"1037.3708432915807"	"0.0037462890780388248"	"121944"	"1000000000"	"100000"	"263506.37700055965"	"0"	"15905345536"	"56066048"	"8.1044597132154745"	"33427.857144621375"	"52.565054182092517"
"10/07/2022 11:01:27.889"	"50.112127679111396"	"3.6923371635378044"	"1124.0805041891967"	"0.0032848592489108743"	"123637.18309859154"	"1000000000"	"100000"	"299975.13145068672"	"0"	"15853969408"	"109428736"	"9.8950748608203938"	"38374.089817747568"	"61.348504542101111"
"10/07/2022 11:01:28.882"	"50.156314892029727"	"2.1156186391963874"	"924.72540940742931"	"0.0022859630194615797"	"121323.38628944504"	"1000000000"	"100000"	"302074.2837929792"	"0"	"15871262720"	"83279872"	"8.0498403430461742"	"29344.68674053195"	"52.007591977245418"
"10/07/2022 11:01:29.891"	"50.111519053024509"	"4.0328902713727688"	"1153.8381877763627"	"0.003498109859363338"	"112428.86597938144"	"1000000000"	"100000"	"284684.79108579824"	"0"	"15872737280"	"76017664"	"8.9214292869306391"	"33381.014581932141"	"39.644812880844327"
"10/07/2022 11:01:30.887"	"50.143480157393782"	"2.1992824937535334"	"1129.2388224599588"	"0.0019463999080654071"	"119067.98933333333"	"1000000000"	"100000"	"270611.79518214671"	"0"	"15899795456"	"54542336"	"8.0301427374930405"	"37016.950484158544"	"53.704536033953531"
"10/07/2022 11:01:31.885"	"50.363277082814662"	"3.89385806556106"	"1020.2288272649064"	"0.0037977518237978462"	"122395.52688172043"	"1000000000"	"100000"	"288753.67955877463"	"0"	"15840641024"	"111534080"	"8.9756201812161844"	"31438.605621406557"	"47.538253038734723"
"10/07/2022 11:01:32.898"	"49.840041009203084"	"3.5847516126940184"	"1096.8017622716438"	"0.0032864254125266864"	"122312.86153846154"	"1000000000"	"100000"	"294820.31369861792"	"0"	"15869120512"	"87461888"	"8.9332270230269639"	"34972.59121437023"	"66.838703156012741"
"10/07/2022 11:01:33.887"	"50.117462961744465"	"2.1000111484444179"	"1052.194702575561"	"0.0019958694123511627"	"122958.69356388088"	"1000000000"	"100000"	"252569.18027760458"	"0"	"15879450624"	"68263936"	"8.0860303752204494"	"32645.326132358761"	"66.835146648538071"
"10/07/2022 11:01:34.882"	"50.208577647072893"	"3.9886473943848602"	"995.783748203301"	"0.0040049443940670566"	"113237.24722502523"	"1000000000"	"100000"	"259532.79635563857"	"0"	"15841763328"	"112402432"	"8.0386175435180718"	"29387.17608471619"	"54.462046144255595"
"10/07/2022 11:01:35.891"	"50.161874555747353"	"2.2996023938870835"	"1075.0048296741281"	"0.0021373271156140254"	"113940.52718894009"	"1000000000"	"100000"	"265115.01596700755"	"0"	"15855955968"	"99184640"	"7.9263028916064737"	"33568.883533814871"	"56.615953112307068"
