
HORA INICIO DE MEDICION  Mon Jan  9 09:42:35 2023

HORA FIN DE MEDICION Mon Jan  9 09:45:05 2023
 

Parametros del experimento: 
Usuarios: 100; Tpo. Reflex (seg); 2.000000; IP servidor: 192.168.203.238; Transitorio (seg): 20; Medicion (seg): 150 
Nº usu.; Nº pet.; Tpo Reflex (mseg); Tpo. Ini. (mseg); Tpo. Fin (mseg)
28;74;120.959335;153859.531250;153869.046875
28;75;501.173126;154000.265625;154020.781250
28;76;6038.836426;154531.531250;154549.515625
28;77;1683.234619;160595.687500;160607.125000
28;78;1063.094482;162299.515625;162310.609375
28;79;5797.722656;163377.734375;163404.234375
28;80;448.852295;169204.671875;169215.656250
28;81;565.642212;169673.484375;169689.578125
29;0;3359.317627;23458.951172;23472.357422
29;1;6246.781738;26836.884766;26848.417969
29;2;831.143677;33098.296875;33146.792969
29;3;898.197449;33978.242188;33993.859375
29;4;1199.211670;34905.035156;34922.074219
29;5;425.082703;36124.031250;36134.917969
29;6;65.453445;36565.957031;36579.753906
29;7;1659.723755;36659.683594;36673.144531
29;8;1759.880981;38339.386719;38359.335938
29;9;3648.720215;40121.125000;40142.976563
29;10;270.632294;43803.039063;43819.921875
29;11;1917.172607;44099.902344;44121.691406
29;12;188.149887;46054.445313;46069.617188
29;13;792.763000;46264.644531;46278.945313
29;14;2296.963623;47079.097656;47097.984375
29;15;3152.365234;49404.890625;49420.550781
29;16;675.424133;52576.335938;52588.085938
29;17;2899.782715;53264.953125;53282.507813
29;18;2132.958740;56191.128906;56205.898438
29;19;4481.907715;58353.394531;58364.789063
29;20;672.773560;62860.437500;62867.648438
29;21;3171.645996;63539.937500;63551.527344
29;22;2422.668945;66731.132813;66752.125000
29;23;2384.100586;69186.312500;69200.125000
29;24;5.011275;71588.640625;71609.320313
29;25;1074.551880;71620.125000;71639.468750
29;26;185.335403;72716.750000;72744.859375
29;27;239.224045;72935.523438;72943.695313
29;28;149.892822;73185.539063;73206.414063
29;29;245.562912;73357.296875;73367.953125
29;30;2194.175049;73623.171875;73651.500000
29;31;290.083649;75850.648438;75868.429688
29;32;951.306580;76163.132813;76188.226563
29;33;351.417572;77147.687500;77166.875000
29;34;968.667175;77523.382813;77536.914063
29;35;382.434937;78513.460938;78537.937500
29;36;1079.153198;78935.343750;78945.328125
29;37;961.250610;80035.335938;80047.187500
29;38;732.088562;81020.773438;81031.109375
29;39;4221.311523;81775.648438;81790.984375
29;40;473.990540;86018.304688;86040.726563
29;41;702.818359;86518.359375;86538.726563
29;42;1871.844849;87254.492188;87268.429688
29;43;65.579704;89146.757813;89172.320313
29;44;13741.633789;89240.562500;89270.890625
29;45;5256.441895;103023.953125;103039.671875
29;46;1413.518188;108298.062500;108371.054688
29;47;1920.837280;109798.937500;109818.140625
29;48;1061.952515;111752.289063;111765.265625
29;49;310.438843;112837.992188;112845.281250
29;50;1916.536011;113159.359375;113183.210938
29;51;2076.144043;115114.335938;115137.062500
29;52;894.375671;117215.984375;117228.859375
29;53;4121.094238;118135.000000;118154.679688
29;54;2236.301270;122283.359375;122316.109375
29;55;3746.016846;124564.625000;124581.570313
29;56;858.052307;128332.562500;128352.093750
29;57;71.011185;129223.257813;129243.445313
29;58;244.734985;129317.015625;129363.187500
29;59;3231.550537;129613.742188;129632.710938
29;60;1143.302368;132873.984375;132891.984375
29;61;1537.964233;134050.640625;134065.578125
29;62;1310.888306;135616.359375;135624.718750
29;63;1990.450439;136950.437500;136974.671875
29;64;1638.978149;138974.875000;138982.625000
29;65;360.898987;140623.546875;140642.734375
29;66;192.782242;141014.187500;141022.703125
29;67;3344.964355;141217.281250;141233.890625
29;68;1196.878540;144588.125000;144603.609375
29;69;2656.800781;145802.843750;145817.484375
29;70;10594.622070;148478.484375;148492.875000
29;71;544.855713;159095.515625;159109.734375
29;72;3681.911133;159658.046875;159665.921875
29;73;784.342957;163362.171875;163389.718750
29;74;1965.181519;164174.765625;164193.562500
29;75;197.155884;166161.250000;166168.625000
29;76;453.441223;166379.906250;166408.625000
29;77;5866.481445;166864.515625;166875.281250
30;0;1849.560669;21531.748047;21550.806641
30;1;2366.685791;23409.802734;23428.279297
30;2;3946.392822;25803.205078;25814.675781
30;3;1122.117676;29762.248047;29770.275391
30;4;3902.530518;30907.640625;30928.468750
30;5;2035.538696;34842.539063;34866.984375
30;6;436.286774;36909.718750;36926.843750
30;7;62.680481;37378.542969;37392.472656
30;8;4383.371094;37456.625000;37465.574219
30;9;167.270142;41856.496094;41872.734375
30;10;351.999725;42044.015625;42064.667969
30;11;1819.925903;42423.320313;42436.292969
30;12;3200.466553;44256.140625;44283.156250
30;13;1499.487671;47485.425781;47500.539063
30;14;633.263855;49012.203125;49028.195313
30;15;6704.543945;49670.605469;49683.808594
30;16;1176.989868;56394.335938;56402.160156
30;17;3365.875977;57585.789063;57601.597656
30;18;733.937744;60981.937500;60989.812500
30;19;1165.697632;61732.015625;61746.929688
30;20;1188.346313;62922.937500;62950.738281
30;21;5919.941406;64152.054688;64211.609375
30;22;313.149475;70139.546875;70152.007813
30;23;444.731262;70476.281250;70499.562500
30;24;993.287903;70945.054688;70971.773438
30;25;957.405029;71979.531250;72006.328125
30;26;783.349426;72966.773438;72990.742188
30;27;1172.158081;73779.351563;73789.523438
30;28;2327.021973;74976.867188;74995.093750
30;29;677.392883;77335.218750;77347.617188
30;30;1708.888672;78026.031250;78049.890625
30;31;2452.403076;79769.726563;79786.828125
30;32;150.024399;82245.515625;82267.648438
30;33;6488.250977;82432.960938;82443.890625
30;34;43.251274;88943.437500;88957.835938
30;35;229.479340;89006.156250;89014.296875
30;36;444.731262;89256.164063;89279.125000
30;37;4610.487305;89724.992188;89732.671875
30;38;676.536682;94357.632813;94374.554688
30;39;5226.240723;95055.843750;95067.125000
30;40;724.007507;100307.679688;100330.671875
30;41;2387.118896;101057.750000;101075.625000
30;42;463.574066;103463.343750;103476.023438
30;43;776.858276;103940.757813;103955.289063
30;44;1026.152588;104737.726563;104751.687500
30;45;742.590088;105781.484375;105792.492188
30;46;959.179016;106547.171875;106554.992188
30;47;1644.109619;107516.609375;107530.507813
30;48;10681.863281;109188.703125;109200.210938
30;49;3480.096436;119890.375000;119898.304688
30;50;647.471924;123387.000000;123399.031250
30;51;1732.697510;124048.882813;124068.281250
30;52;2820.210693;125815.343750;125837.718750
30;53;663.311707;128660.734375;128680.601563
30;54;218.760132;129348.125000;129388.953125
30;55;541.652222;129613.742188;129645.250000
30;56;314.149048;130192.132813;130211.601563
30;57;2327.217285;130535.898438;130556.726563
30;58;395.632416;132889.593750;132916.593750
30;59;194.395966;133316.171875;133337.515625
30;60;1207.455566;133534.968750;133552.609375
30;61;2966.715576;134769.468750;134793.609375
30;62;6.664161;137765.437500;137780.343750
30;63;119.468552;137796.796875;137804.406250
30;64;479.800964;137937.468750;137964.515625
30;65;1957.207642;138453.140625;138473.218750
30;66;2835.521240;140435.750000;140464.750000
30;67;2928.081299;143312.218750;143320.968750
30;68;1270.506470;146255.953125;146312.531250
30;69;2810.732178;147584.250000;147610.531250
30;70;1221.458496;150420.781250;150461.921875
30;71;26.234154;151686.546875;151696.312500
30;72;3995.733887;151733.359375;151758.500000
30;73;2601.131104;155766.093750;155780.968750
30;74;1236.352661;158391.343750;158398.937500
30;75;138.282211;159642.406250;159665.609375
30;76;7.337902;159814.171875;159831.265625
30;77;4903.243652;159845.640625;159870.000000
30;78;1699.443848;164780.328125;164795.046875
30;79;644.268311;166505.140625;166522.359375
30;80;191.908676;167181.687500;167198.812500
30;81;1323.270142;167400.468750;167426.281250
30;82;1148.932007;168763.078125;168778.406250
30;83;2605.617920;169939.140625;169949.593750
31;0;3500.017822;20197.568359;20213.482422
31;1;447.554077;23724.845703;23736.160156
31;2;59.911228;24193.533203;24204.519531
31;3;478.094849;24271.763672;24280.326172
31;4;1712.765381;24771.789063;24788.994141
31;5;1323.861572;26508.572266;26637.593750
31;6;141.555237;27962.892578;27975.406250
31;7;7797.790039;28119.082031;28140.164063
31;8;6716.787109;35952.027344;35963.433594
31;9;485.472717;42688.984375;42708.871094
31;10;567.505798;43209.187500;43241.023438
31;11;202.889679;43818.628906;43836.085938
31;12;836.236877;44053.035156;44064.605469
31;13;3780.472656;44912.539063;44926.687500
31;14;516.602844;48720.675781;48748.808594
31;15;4.644179;49279.902344;49300.859375
31;16;1886.840210;49310.972656;49322.496094
31;17;1364.984253;51209.683594;51217.613281
31;18;2385.307373;52592.175781;52604.949219
31;19;180.853867;55003.609375;55017.476563
31;20;2840.313965;55206.652344;55226.906250
31;21;529.207520;58070.242188;58087.441406
31;22;3203.492676;58622.226563;58630.816406
31;23;608.867676;61841.390625;61855.644531
31;24;1396.022827;62469.746094;62481.554688
31;25;67.914642;63886.367188;63900.398438
31;26;2748.743896;63980.140625;64000.609375
31;27;19.196432;66762.375000;66776.148438
31;28;1568.217651;66809.273438;66819.195313
31;29;4268.720703;68389.148438;68410.445313
31;30;3578.824463;72685.296875;72712.492188
31;31;508.951782;76303.929688;76315.492188
31;32;967.478516;76835.179688;76848.703125
31;33;427.348816;77820.187500;77827.625000
31;34;1582.978760;78260.398438;78270.171875
31;35;2608.764648;79863.515625;79884.226563
31;36;403.458527;82495.593750;82517.968750
31;37;249.984482;82933.101563;82951.570313
31;38;73.289169;83214.367188;83225.148438
31;39;2942.913818;83308.117188;83336.421875
31;40;1942.483276;86283.992188;86301.710938
31;41;3593.492676;88256.070313;88286.609375
31;42;1904.794556;91886.281250;91900.601563
31;43;934.095398;93810.703125;93822.578125
31;44;540.852112;94764.609375;94778.859375
31;45;1053.045654;95327.976563;95358.218750
31;46;1564.344116;96412.851563;96436.453125
31;47;4018.364014;98003.906250;98024.000000
31;48;456.276245;102057.515625;102074.617188
31;49;814.840332;102531.609375;102554.679688
31;50;3233.394043;103369.570313;103377.257813
31;51;1175.451416;106625.328125;106648.015625
31;52;53.506474;107829.210938;107841.343750
31;53;783.439758;107907.382813;107918.882813
31;54;145.227386;108704.320313;108724.625000
31;55;222.304092;108876.179688;108897.429688
31;56;234.894806;109126.187500;109140.125000
31;57;1270.391235;109376.296875;109390.015625
31;58;2016.879028;110674.046875;110685.226563
31;59;3181.506348;112712.234375;112721.757813
31;60;2336.030273;115911.343750;115922.804688
31;61;862.650635;118259.984375;118271.976563
31;62;1179.189941;119141.390625;119168.976563
31;63;274.339478;120359.078125;120369.609375
31;64;121.867310;120656.070313;120683.851563
31;65;394.442627;120813.164063;120824.320313
31;66;63.184372;121220.632813;121231.039063
31;67;1347.667114;121298.937500;121320.992188
31;68;1903.529419;122674.070313;122683.601563
31;69;1821.291016;124595.843750;124618.992188
31;70;1418.474243;126440.429688;126458.539063
31;71;4894.054199;127878.093750;127905.132813
31;72;1960.621094;132811.468750;132831.234375
31;73;441.684052;134800.703125;134820.203125
31;74;968.171692;135272.609375;135289.437500
31;75;1494.971436;136272.687500;136283.093750
31;76;576.361328;137780.984375;137798.390625
31;77;927.291016;138374.968750;138395.109375
31;78;976.210571;139334.406250;139345.375000
31;79;5848.215820;140334.750000;140349.265625
31;80;2684.176270;146209.078125;146222.375000
31;81;1711.328613;148916.031250;148927.312500
31;82;63.625381;150639.562500;150662.640625
31;83;1190.891113;150733.125000;150754.500000
31;84;688.040771;151952.203125;152007.000000
31;85;1932.031860;152703.281250;152721.109375
31;86;326.255371;154656.609375;154679.203125
31;87;606.551819;155016.000000;155030.593750
31;88;1630.822388;155641.296875;155677.718750
31;89;111.192062;157313.109375;157332.765625
31;90;201.066620;157453.781250;157585.796875
31;91;3487.412598;157797.515625;157815.593750
31;92;525.076477;161314.531250;161324.515625
31;93;604.156006;161861.484375;161877.187500
31;94;3670.403809;162487.078125;162516.406250
31;95;899.345398;166192.562500;166209.875000
31;96;2477.102539;167119.171875;167128.390625
31;97;827.447632;169611.015625;169631.484375
32;0;1210.471802;22610.068359;22621.714844
32;1;2223.644287;23834.160156;23846.146484
32;2;1873.246094;26084.435547;26102.080078
32;3;3795.888672;27978.425781;27999.019531
32;4;27.842667;31801.228516;31813.193359
32;5;458.885071;31848.113281;31859.875000
32;6;57.145809;32332.558594;32355.527344
32;7;1540.072388;32426.242188;32443.679688
32;8;145.818161;33993.917969;34016.281250
32;9;3289.191406;34170.527344;34195.273438
32;10;1549.719238;37487.878906;37495.742188
32;11;351.781403;39058.574219;39072.558594
32;12;1031.359253;39433.542969;39456.347656
32;13;347.855377;40496.917969;40508.664063
32;14;1506.346069;40856.335938;40879.753906
32;15;2757.447998;42392.058594;42419.035156
32;16;4069.536133;45178.191406;45197.511719
32;17;991.082642;49279.886719;49303.250000
32;18;27.285728;50299.687500;50314.464844
32;19;1626.963501;50346.542969;50370.824219
32;20;638.212585;51998.375000;52016.355469
32;21;3720.754883;52654.628906;52670.925781
32;22;430.752594;56394.335938;56403.261719
32;23;3042.103271;56847.542969;56867.757813
32;24;292.766937;59919.308594;59937.218750
32;25;303.749084;60231.773438;60254.664063
32;26;333.020966;60559.992188;60589.167969
32;27;3632.141357;60935.089844;60958.671875
32;28;2528.516113;64605.867188;64619.855469
32;29;1355.826050;67153.757813;67167.187500
32;30;3096.761475;68529.710938;68556.007813
32;31;5868.775879;71666.984375;71674.687500
32;32;269.235077;77554.585938;77577.289063
32;33;2709.091309;77853.851563;77868.234375
32;34;1630.408691;80583.132813;80591.000000
32;35;575.303162;82229.898438;82246.117188
32;36;4031.607666;82823.773438;82882.507813
32;37;205.796661;86924.625000;86935.460938
32;38;365.363434;87143.296875;87167.929688
32;39;333.381470;87536.445313;87550.289063
32;40;2208.487061;87896.625000;87910.695313
32;41;56.957405;90120.421875;90142.132813
32;42;2773.504395;90198.523438;90209.070313
32;43;300.412598;92997.828125;93023.132813
32;44;5394.669434;93326.000000;93350.851563
32;45;677.392883;98754.023438;98781.843750
32;46;2204.623779;99463.851563;99491.148438
32;47;2781.581299;101698.054688;101720.304688
32;48;2096.585938;104503.351563;104520.679688
32;49;1562.343506;106625.335938;106638.476563
32;50;1409.068359;108204.296875;108218.437500
32;51;7455.357910;109642.468750;109653.617188
32;52;268.606689;117122.242188;117136.039063
32;53;1667.857910;117410.609375;117428.515625
32;54;910.091980;119103.828125;119112.195313
32;55;2720.952393;120031.039063;120046.875000
32;56;908.937866;122769.406250;122825.406250
32;57;1264.869263;123746.398438;123764.343750
32;58;97.238510;125033.289063;125046.890625
32;59;2830.990967;125158.195313;125177.460938
32;60;1190.337646;128018.703125;128036.500000
32;61;5529.551758;129238.921875;129256.781250
32;62;477.474823;134800.812500;134823.281250
32;63;953.370056;135303.906250;135327.328125
32;64;2803.528564;136288.343750;136307.406250
32;65;5729.107422;139115.671875;139132.250000
32;66;260.733734;144862.625000;144883.968750
32;67;3085.310059;145146.250000;145168.640625
32;68;903.560486;148258.890625;148276.421875
32;69;4625.229492;149181.656250;149206.984375
32;70;100.830116;153843.906250;153861.359375
32;71;246.805466;153969.015625;153987.234375
32;72;1387.210083;154234.671875;154246.078125
32;73;2651.508301;155641.109375;155673.515625
32;74;5957.992676;158328.765625;158336.453125
32;75;3465.888428;164299.750000;164310.296875
32;76;818.237488;167791.156250;167800.250000
32;77;3473.153076;168622.359375;168639.500000
33;0;2390.544678;20281.714844;20294.248047
33;1;849.913513;22687.974609;22708.421875
33;2;449.922089;23568.484375;23585.033203
33;3;470.280609;24037.341797;24057.996094
33;4;54.321613;24537.386719;24546.041016
33;5;3952.108887;24615.539063;24624.501953
33;6;1666.593506;28590.125000;28617.226563
33;7;277.702728;30296.642578;30307.662109
33;8;20.244312;30593.562500;30608.488281
33;9;839.763550;30641.761719;30657.601563
33;10;3673.083008;31504.404297;31519.755859
33;11;219.168716;35201.933594;35218.468750
33;12;3334.589600;35451.996094;35471.527344
33;13;1020.756348;38808.382813;38829.332031
33;14;1011.119629;39855.382813;39862.882813
33;15;5392.858887;40887.601563;40903.812500
33;16;3213.816162;46311.328125;46329.566406
33;17;235.375366;49545.566406;49564.324219
33;18;5489.263184;49811.128906;49819.628906
33;19;431.509796;55316.054688;55343.402344
33;20;2348.828857;55784.855469;55796.066406
33;21;1294.614136;58148.460938;58162.886719
33;22;1443.440186;59466.117188;59482.906250
33;23;101.151093;60935.089844;60956.160156
33;24;1419.963501;61060.121094;61080.496094
33;25;1062.679199;62501.066406;62509.296875
33;26;5396.481934;63586.898438;63605.925781
33;27;6041.337891;69014.210938;69036.539063
33;28;3518.721191;75087.734375;75101.906250
33;29;4309.894531;78622.820313;78645.546875
33;30;2465.133301;82964.351563;82977.140625
33;31;1843.567749;85455.593750;85479.789063
33;32;662.461365;87332.632813;87350.046875
33;33;644.015625;88021.664063;88028.929688
33;34;861.617432;88677.890625;88690.523438
33;35;6.357990;89553.117188;89572.406250
33;36;3094.179199;89584.335938;89595.101563
33;37;1727.768188;92700.929688;92719.851563
33;38;335.329254;94452.046875;94460.562500
33;39;5584.565430;94795.812500;94819.273438
33;40;1248.052368;100417.046875;100425.445313
33;41;1420.832642;101682.476563;101699.007813
33;42;558.931519;103119.539063;103131.156250
33;43;2698.005615;103700.492188;103720.296875
33;44;2557.465820;106422.273438;106429.562500
33;45;276.300659;109001.210938;109022.085938
33;46;127.844513;109313.757813;109338.046875
33;47;2247.348633;109470.031250;109496.578125
33;48;1264.984131;111752.289063;111769.531250
33;49;179.718384;113041.140625;113052.179688
33;50;97.046295;113237.492188;113252.421875
33;51;3186.004395;113362.492188;113441.726563
33;52;5311.287109;116630.132813;116680.703125
33;53;86.821060;122002.093750;122012.546875
33;54;2434.798340;122111.476563;122132.617188
33;55;1900.211914;124580.250000;124591.343750
33;56;50.374302;126502.843750;126519.867188
33;57;1052.425537;126581.007813;126588.640625
33;58;3085.881104;127643.585938;127650.984375
33;59;1034.326050;130739.117188;130765.109375
33;60;3117.540771;131811.390625;131832.906250
33;61;6547.008789;134959.140625;134967.640625
33;62;3414.752197;141516.781250;141535.593750
33;63;1534.017334;144957.203125;144969.921875
33;64;3208.951416;146505.984375;146520.500000
33;65;1174.572510;149732.984375;149742.562500
33;66;2204.623779;150920.781250;150934.109375
33;67;1950.722168;153140.781250;153153.234375
33;68;139.263504;155109.687500;155118.093750
33;69;2709.564453;155265.953125;155276.656250
33;70;977.205200;158000.640625;158010.343750
33;71;4096.805176;159001.750000;159012.843750
33;72;989.580505;163112.125000;163236.562500
33;73;2641.193604;164237.281250;164246.859375
33;74;95.701279;166895.781250;166923.875000
33;75;1194.104370;167020.796875;167041.250000
33;76;1834.841187;168244.812500;168280.218750
34;0;3090.455078;20766.175781;20790.835938
34;1;3694.646240;23881.076172;23894.484375
34;2;985.580017;27603.421875;27618.158203
34;3;481.741638;28605.769531;28629.369141
34;4;51.563904;29121.488281;29146.398438
34;5;410.940399;29199.615234;29213.414063
34;6;124.658783;29637.144531;29656.832031
34;7;1204.443848;29793.427734;29804.765625
34;8;1311.593750;31019.101563;31026.994141
34;9;1486.610962;32348.191406;32365.800781
34;10;652.371399;33853.218750;33879.195313
34;11;98.200005;34545.675781;34553.460938
34;12;195.876480;34654.953125;34669.332031
34;13;105.393013;34873.796875;34891.980469
34;14;5165.555176;34998.839844;35010.812500
34;15;1286.120117;40183.664063;40209.812500
34;16;1761.058472;41496.960938;41508.281250
34;17;2189.609375;43271.671875;43292.527344
34;18;1823.720337;45490.691406;45502.613281
34;19;1569.555054;47329.105469;47340.972656
34;20;416.946136;48918.457031;48933.558594
34;21;376.458099;49358.031250;49365.621094
34;22;4451.155762;49748.644531;49766.812500
34;23;6328.887695;54221.968750;54236.296875
34;24;3980.490723;60575.691406;60600.742188
34;25;8694.886719;64590.289063;64603.542969
34;26;319.799194;73310.632813;73356.429688
34;27;1055.734131;73685.562500;73696.617188
34;28;4053.722412;74758.187500;74773.867188
34;29;3444.593506;78841.382813;78849.093750
34;30;687.524292;82308.039063;82321.554688
34;31;1241.455811;83011.234375;83019.406250
34;32;12.981852;84265.539063;84279.664063
34;33;715.085876;84296.796875;84308.179688
34;34;3582.847900;85032.281250;85055.007813
34;35;4785.623047;88646.742188;88668.234375
34;36;1046.134033;93466.945313;93480.937500
34;37;6.786643;94530.171875;94545.148438
34;38;2044.510132;94561.437500;94572.765625
34;39;3784.923096;96632.304688;96653.828125
34;40;392.807617;100448.296875;100471.773438
34;41;4201.261719;100870.218750;100894.515625
34;42;1619.542358;105097.148438;105112.492188
34;43;430.525513;106734.703125;106748.656250
34;44;2986.180664;107187.851563;107210.960938
34;45;1414.508423;110205.218750;110219.312500
34;46;1286.584717;111642.906250;111664.359375
34;47;3297.427246;112963.031250;112978.648438
34;48;1130.586182;116286.335938;116307.554688
34;49;436.210846;117441.882813;117464.914063
34;50;6954.986328;117916.218750;117937.093750
34;51;56.141193;124892.804688;124912.484375
34;52;1362.087769;124970.867188;124989.835938
34;53;835.680664;126362.335938;126376.023438
34;54;87.394829;127221.765625;127235.890625
34;55;2836.781250;127331.156250;127345.343750
34;56;4.644179;130192.140625;130218.046875
34;57;126.153442;130223.367188;130235.812500
34;58;264.631439;130363.804688;130371.234375
34;59;4090.188965;130645.320313;130668.007813
34;60;913.944153;134769.625000;134793.609375
34;61;1575.182007;135710.250000;135826.406250
34;62;4299.390137;137406.171875;137418.890625
34;63;274.409485;141727.500000;141748.468750
34;64;1291.584961;142030.796875;142048.375000
34;65;215.494354;143343.406250;143357.296875
34;66;7171.865234;143587.906250;143608.625000
34;67;845.903320;150780.171875;150804.718750
34;68;178.383362;151655.265625;151670.828125
34;69;917.320740;151858.218750;151870.437500
34;70;637.205078;152797.015625;152821.843750
34;71;15.379281;153468.953125;153489.718750
34;72;3561.363770;153515.796875;153542.546875
34;73;2058.982422;157109.953125;157122.484375
34;74;2835.017090;159189.359375;159216.765625
34;75;156.416443;162065.046875;162085.421875
34;76;2467.437744;162252.718750;162273.546875
34;77;3558.468018;164749.078125;164774.031250
34;78;1595.273315;168338.609375;168350.453125
34;79;379.924042;169954.781250;169967.390625
35;0;826.247925;21500.738281;21530.718750
35;1;1719.387451;22360.056641;22373.958984
35;2;493.268555;24099.884766;24114.974609
35;3;48.809990;24615.546875;24629.490234
35;4;1427.301514;24678.078125;24706.232422
35;5;1621.463745;26148.501953;26157.583984
35;6;2984.822754;27790.962891;27814.914063
35;7;6067.795410;30813.898438;30835.005859
35;8;2448.662109;36909.718750;36921.976563
35;9;2517.739990;39371.093750;39388.949219
35;10;9672.991211;41918.988281;41943.042969
35;11;941.216125;51623.082031;51635.066406
35;12;2428.004883;52576.347656;52604.953125
35;13;1202.883667;55034.816406;55048.238281
35;14;32.427959;56253.750000;56265.273438
35;15;928.358704;56300.625000;56317.433594
35;16;496.238983;57254.527344;57288.324219
35;17;604.156006;57789.105469;57796.941406
35;18;4479.613281;58415.949219;58429.519531
35;19;2312.809326;62922.972656;62950.750000
35;20;4029.317871;65277.855469;65285.562500
35;21;629.079529;69327.062500;69353.484375
35;22;4022.464844;69983.398438;70008.531250
35;23;492.487640;74031.335938;74038.851563
35;24;1650.647217;74539.351563;74565.210938
35;25;901.643494;76225.757813;76238.445313
35;26;4066.270264;77147.687500;77171.445313
35;27;4786.959473;81239.515625;81250.945313
35;28;2842.841064;86049.585938;86064.968750
35;29;4133.591309;88912.398438;88929.937500
35;30;779.289978;93075.882813;93091.304688
35;31;2626.161133;93873.218750;93890.546875
35;32;788.774902;96522.898438;96532.164063
35;33;761.168335;97325.390625;97350.468750
35;34;3364.234375;98113.281250;98124.492188
35;35;55.639072;101503.492188;101514.851563
35;36;1118.270386;101581.609375;101598.914063
35;37;269.514557;102719.210938;102782.328125
35;38;2853.490234;103057.031250;103069.156250
35;39;4460.217773;105937.750000;105959.757813
35;40;566.533264;110424.000000;110444.945313
35;41;4023.833252;111017.812500;111037.500000
35;42;2081.839844;115067.445313;115076.585938
35;43;3532.239502;117169.140625;117177.710938
35;44;4325.224609;120718.578125;120739.171875
35;45;4359.477539;125064.492188;125079.531250
35;46;5643.185059;129441.906250;129449.343750
35;47;1004.653564;135100.781250;135181.953125
35;48;730.504944;136194.578125;136208.281250
35;49;4429.235840;136950.437500;136978.921875
35;50;598.714294;141423.078125;141430.718750
35;51;119.598152;142030.796875;142040.609375
35;52;2046.546875;142171.453125;142191.296875
35;53;961.053223;144244.359375;144264.984375
35;54;4655.669922;145240.281250;145258.562500
35;55;7800.804199;149920.703125;149929.218750
35;56;2497.424316;157735.031250;157746.453125
35;57;1238.505615;160251.937500;160275.843750
35;58;823.297913;161517.687500;161533.500000
35;59;5765.844727;162362.015625;162379.234375
35;60;273.919464;168151.140625;168269.750000
35;61;5924.658691;168544.281250;168569.265625
36;0;688.040771;26352.464844;26379.435547
36;1;6727.341309;27071.269531;27088.531250
36;2;3597.914307;33821.863281;33843.328125
36;3;2890.697021;37440.949219;37452.906250
36;4;504.862305;40355.570313;40369.738281
36;5;46.059990;40887.578125;40901.906250
36;6;3597.914307;40950.117188;41005.757813
36;7;103.656647;44615.625000;44627.066406
36;8;205.999619;44740.632813;44752.660156
36;9;1098.933228;44959.410156;44967.062500
36;10;4371.931641;46069.859375;46087.265625
36;11;333.814148;50471.597656;50485.691406
36;12;5503.559082;50830.792969;50848.269531
36;13;2142.913330;56363.152344;56378.613281
36;14;875.753235;58528.488281;58540.039063
36;15;7779.798828;59419.226563;59430.460938
36;16;1632.340454;67216.273438;67233.554688
36;17;342.270538;68873.507813;68894.085938
36;18;2975.343262;69248.906250;69266.132813
36;19;5135.093750;72247.984375;72266.796875
36;20;557.317932;77413.351563;77440.390625
36;21;403.234375;78010.335938;78018.507813
36;22;1649.532959;78435.257813;78442.757813
36;23;2087.031738;80097.875000;80127.976563
36;24;2979.671143;82229.898438;82258.125000
36;25;1703.016113;85251.070313;85261.843750
36;26;294.109863;86971.531250;86985.343750
36;27;1725.597412;87285.710938;87312.164063
36;28;794.941528;89037.390625;89048.835938
36;29;5955.593262;89854.750000;89877.984375
36;30;2380.686035;95834.609375;95841.960938
36;31;1217.191040;98222.742188;98234.453125
36;32;404.130737;99463.828125;99492.710938
36;33;1215.845459;99901.375000;99909.250000
36;34;865.377258;101137.585938;101154.203125
36;35;3216.862793;102026.234375;102036.789063
36;36;2541.741699;105253.445313;105262.578125
36;37;2085.992676;107813.390625;107821.234375
36;38;3837.865234;109908.289063;109961.578125
36;39;1893.121826;113800.000000;113814.210938
36;40;2220.307373;115708.125000;115716.039063
36;41;1865.785034;117947.476563;117977.554688
36;42;1912.879395;119843.515625;119867.851563
36;43;390.728821;121783.218750;121795.750000
36;44;210.741364;122189.570313;122197.226563
36;45;4286.337402;122408.132813;122423.304688
36;46;610.026733;126721.695313;126738.656250
36;47;711.597961;127362.195313;127380.835938
36;48;152.130905;128096.812500;128110.507813
36;49;886.183167;128270.039063;128291.078125
36;50;1075.805542;129192.000000;129205.960938
36;51;3347.891846;130285.851563;130296.734375
36;52;1345.632690;133644.328125;133658.000000
36;53;1946.840942;135005.984375;135028.265625
36;54;5614.671387;136981.578125;137001.250000
36;55;2548.496826;142624.468750;142632.109375
36;56;96.405701;145193.296875;145204.843750
36;57;6301.618164;145302.718750;145326.437500
36;58;908.553284;151639.609375;151658.625000
36;59;3212.598877;152578.234375;152599.953125
36;60;3262.189453;155813.062500;155830.265625
36;61;1473.051636;159095.531250;159113.468750
36;62;2482.375000;160595.687500;160615.531250
36;63;26.357841;163112.093750;163236.875000
36;64;752.257751;163268.375000;163355.671875
36;65;3535.812256;164112.218750;164119.984375
36;66;1083.030518;167666.093750;167673.718750
36;67;1740.114502;168763.078125;168774.390625
37;0;6071.603516;20641.146484;20653.484375
37;1;516.444763;26727.421875;26747.720703
37;2;43.313641;27274.423828;27301.667969
37;3;346.040314;27352.607422;27371.966797
37;4;1577.464233;27728.437500;27748.441406
37;5;1091.650757;29340.257813;29352.363281
