
HORA INICIO DE MEDICION:  Fri Oct  7 10:05:58 2022

HORA FIN DE MEDICION: Fri Oct  7 10:10:58 2022
 

Parametros del experimento: 
Nº Usuarios: 5; Tpo. Reflex (seg): 2.000000; IP servidor: 192.168.203.244; Transitorio (seg): 60; Medicion (seg): 300 
N. usu.; N. pet.; Tpo Reflex(Seg); Tpo. Ini.(mseg); Tpo. Fin(mseg)
1;87;3.799557;276604.937500;276637.531250
1;88;1.263032;280437.437500;280463.750000
1;89;5.914061;281732.343750;281763.625000
1;90;0.136256;287692.093750;287734.312500
1;91;4.068136;287879.656250;287929.687500
1;92;0.005256;292012.843750;292051.156250
1;93;1.122867;292059.687500;292103.656250
1;94;3.159462;293230.312500;293268.562500
1;95;4.287378;296439.750000;296489.906250
1;96;0.491473;300784.843750;300838.437500
1;97;1.259362;301343.343750;301391.875000
1;98;0.650934;302666.562500;302715.125000
1;99;2.420416;303368.343750;303406.437500
1;100;2.914930;305830.312500;305885.218750
1;101;0.845251;308801.125000;308827.875000
1;102;1.141249;309676.218750;309713.250000
1;103;2.913620;310863.843750;310902.500000
1;104;0.575710;313828.875000;313854.937500
1;105;13.519182;314436.593750;314474.187500
1;106;2.748261;328003.906250;328030.718750
1;107;0.588776;330785.468750;330822.718750
1;108;2.930458;331426.156250;331468.843750
1;109;2.592188;334408.187500;334435.312500
1;110;0.029948;337033.531250;337062.375000
1;111;0.423724;337096.031250;337149.312500
1;112;1.256844;337580.468750;337614.375000
1;113;5.753885;338877.468750;338921.937500
1;114;6.169247;344690.562500;344722.562500
1;115;0.071201;350894.406250;350927.593750
1;116;2.051648;351003.781250;351056.218750
1;117;0.490692;353114.718750;353152.156250
1;118;7.546224;353654.593750;353693.000000
2;0;3.091600;61339.113281;61385.835938
2;1;0.951798;64486.492188;64543.000000
2;2;1.889351;65495.839844;65533.593750
2;3;2.618461;67433.546875;67487.679688
2;4;4.677700;70121.328125;70152.242188
2;5;0.880677;74840.601563;74892.851563
2;6;4.399277;75778.195313;75820.898438
2;7;2.307384;80232.351563;80276.687500
2;8;1.072464;82591.984375;82634.593750
2;9;1.290304;83717.109375;83743.882813
2;10;0.528730;85045.375000;85094.195313
2;11;1.669686;85623.562500;85677.781250
2;12;11.074730;87358.125000;87406.281250
2;13;0.393625;98483.570313;98508.812500
2;14;1.071733;98905.492188;98932.460938
2;15;0.573188;100018.226563;100051.468750
2;16;5.389242;100627.679688;100670.617188
2;17;0.953370;106064.546875;106106.132813
2;18;4.307789;107066.359375;107104.609375
2;19;0.803954;111416.195313;111470.898438
2;20;0.246322;112282.851563;112315.742188
2;21;3.829151;112565.125000;112605.125000
2;22;1.235107;116438.984375;116475.296875
2;23;1.036887;117714.343750;117751.890625
2;24;0.208234;118799.687500;118850.007813
2;25;1.183928;119065.429688;119097.648438
2;26;1.761206;120293.570313;120352.859375
2;27;2.389738;122123.914063;122154.812500
2;28;0.111386;124550.851563;124577.273438
2;29;1.729072;124692.992188;124736.187500
2;30;2.420211;126479.023438;126505.054688
2;31;0.694854;128931.585938;128981.320313
2;32;8.034109;129683.445313;129722.117188
2;33;8.776728;137757.859375;137815.968750
2;34;4.136486;146597.625000;146646.156250
2;35;2.157221;150791.953125;150828.593750
2;36;0.018519;152990.171875;153017.078125
2;37;0.475538;153037.078125;153077.328125
2;38;0.515181;153552.718750;153596.125000
2;39;2.356151;154125.703125;154172.890625
2;40;0.265956;156536.921875;156594.781250
2;41;2.850442;156872.671875;156903.796875
2;42;0.754571;159756.765625;159799.578125
2;43;0.003238;160559.375000;160607.343750
2;44;0.425989;160622.375000;160654.750000
2;45;1.170185;161091.187500;161134.828125
2;46;8.967348;162309.593750;162347.875000
2;47;2.169283;171317.828125;171356.046875
2;48;1.773168;173536.828125;173563.593750
2;49;3.669257;175349.500000;175386.453125
2;50;4.404791;179069.000000;179095.109375
2;51;0.283743;183501.218750;183543.046875
2;52;0.730329;183832.171875;183874.406250
2;53;0.893517;184613.609375;184644.281250
2;54;0.269515;185546.203125;185601.937500
2;55;1.723140;185876.406250;185945.812500
2;56;4.079367;187680.687500;187719.328125
2;57;4.133591;191812.421875;191859.765625
2;58;0.598138;195997.578125;196058.203125
2;59;0.724533;196669.500000;196725.093750
2;60;4.682135;197450.843750;197499.765625
2;61;0.958588;202194.796875;202217.375000
2;62;0.361557;203179.296875;203220.609375
2;63;1.503108;203585.593750;203624.765625
2;64;2.392361;205132.625000;205155.218750
2;65;2.336423;207562.250000;207588.781250
2;66;4.513140;209937.500000;209974.828125
2;67;0.447783;214500.500000;214536.750000
2;68;1.918447;214984.906250;215013.484375
2;69;1.639809;216938.265625;216981.953125
2;70;0.196415;218625.937500;218669.203125
2;71;0.203565;218875.968750;218902.328125
2;72;2.378680;219110.359375;219142.718750
2;73;0.715435;221532.500000;221569.437500
2;74;0.209792;222298.218750;222350.546875
2;75;4.673274;222563.828125;222586.437500
2;76;0.604404;227270.375000;227297.687500
2;77;0.638633;227909.171875;227964.890625
2;78;0.734819;228611.921875;228644.687500
2;79;1.426180;229383.218750;229420.421875
2;80;5.274273;230852.140625;230878.546875
2;81;0.645279;236156.593750;236251.171875
2;82;4.309895;236911.296875;237016.437500
2;83;0.521905;241340.906250;241371.609375
2;84;3.391329;241907.640625;241956.968750
2;85;0.654995;245362.281250;245394.000000
2;86;1.153925;246059.140625;246107.968750
2;87;0.365290;247266.046875;247303.812500
2;88;0.769222;247673.031250;247709.250000
2;89;1.314654;248481.531250;248512.703125
2;90;2.662570;249840.468750;249884.843750
2;91;1.191445;252550.171875;252588.500000
2;92;0.671065;253783.218750;253820.359375
2;93;0.320874;254499.984375;254549.859375
2;94;0.104685;254873.687500;254899.968750
2;95;1.561544;255014.343750;255040.812500
2;96;5.710988;256608.703125;256646.031250
2;97;0.465191;262360.468750;262418.968750
2;98;0.583866;262891.906250;262942.187500
2;99;0.928165;263532.375000;263570.093750
2;100;1.083765;264509.593750;264535.875000
2;101;0.152658;265625.187500;265652.062500
2;102;0.490927;265812.718750;265851.875000
2;103;1.235220;266350.093750;266386.531250
2;104;0.424856;267622.000000;267648.625000
2;105;2.153634;268080.062500;268134.343750
2;106;2.142022;270288.625000;270337.968750
2;107;3.362594;272494.750000;272546.187500
2;108;0.785247;275921.906250;275959.281250
2;109;0.111902;276746.531250;276775.375000
2;110;6.862306;276887.250000;276914.218750
2;111;2.801050;283787.218750;283835.406250
2;112;3.450410;286639.031250;286674.906250
2;113;3.564989;290137.156250;290173.343750
2;114;0.394889;293739.125000;293786.875000
2;115;1.157406;294194.312500;294241.281250
2;116;5.961597;295411.125000;295443.125000
2;117;1.214053;301405.812500;301432.156250
2;118;1.890136;302650.906250;302691.000000
2;119;0.662461;304595.812500;304632.500000
2;120;4.074680;305299.000000;305336.187500
2;121;2.805513;309410.562500;309456.468750
2;122;0.774160;312276.656250;312318.937500
2;123;7.123985;313100.937500;313154.843750
2;124;1.121583;320284.312500;320320.125000
2;125;5.546093;321456.312500;321498.312500
2;126;5.611640;327050.687500;327093.156250
2;127;0.836422;332715.343750;332753.343750
2;128;1.172707;333590.437500;333634.031250
2;129;0.235513;334814.531250;334852.281250
2;130;9.926910;335095.781250;335132.906250
2;131;3.074492;345065.625000;345100.656250
2;132;0.785518;348175.343750;348201.750000
2;133;2.946639;348987.937500;349020.250000
2;134;0.706204;351972.625000;352004.875000
2;135;1.159803;352722.875000;352747.968750
2;136;1.001831;353920.250000;353955.218750
2;137;0.547181;354957.218750;354980.281250
2;138;1.490465;355535.437500;355566.000000
2;139;4.076553;357066.875000;357110.312500
3;0;0.336268;63298.867188;63330.828125
3;1;0.074176;63673.878906;63711.898438
3;2;3.011056;63798.917969;63849.332031
3;3;1.528374;66870.984375;66914.000000
3;4;1.017403;68449.242188;68498.507813
3;5;2.256193;69527.515625;69582.460938
3;6;5.070900;71840.273438;71867.945313
3;7;0.975515;76950.195313;76999.867188
3;8;1.854028;77981.562500;78020.914063
3;9;7.738439;79888.585938;79926.375000
3;10;2.104262;87670.726563;87717.546875
3;11;0.191304;89826.382813;89858.773438
3;12;0.926709;90050.304688;90088.375000
3;13;0.793398;91016.757813;91055.843750
3;14;2.998716;91851.242188;91895.882813
3;15;3.860871;94899.679688;94943.476563
3;16;2.359325;98811.726563;98862.070313
3;17;1.063094;101221.492188;101257.875000
3;18;2.446172;102321.070313;102343.937500
3;19;1.449731;104790.742188;104821.828125
3;20;0.936044;106284.914063;106328.390625
3;21;0.897719;107270.492188;107308.429688
3;22;5.382029;108208.343750;108250.468750
3;23;1.212261;113634.140625;113672.539063
3;24;0.387985;114888.765625;114927.148438
3;25;2.229218;115328.945313;115383.710938
3;26;0.252199;117614.617188;117657.687500
3;27;2.613494;117924.109375;117962.484375
3;28;0.697102;120577.070313;120617.195313
3;29;0.351927;121329.289063;121367.843750
3;30;0.234552;121723.757813;121777.609375
3;31;1.024420;122023.156250;122062.484375
3;32;0.568398;123087.351563;123120.382813
3;33;2.173621;123690.218750;123728.531250
3;34;2.647605;125916.421875;125966.953125
3;35;1.478925;128619.054688;128651.062500
3;36;3.109145;130138.421875;130187.109375
3;37;2.253366;133302.859375;133331.281250
3;38;2.479632;135590.140625;135629.546875
3;39;2.860111;138119.812500;138151.546875
3;40;5.047159;141013.031250;141063.140625
3;41;2.393168;146114.187500;146156.921875
3;42;1.578136;148554.015625;148599.843750
3;43;0.240119;150180.437500;150210.937500
3;44;1.867027;150451.140625;150483.531250
3;45;1.190670;152364.812500;152419.750000
3;46;2.565154;153615.218750;153653.609375
3;47;2.395593;156223.421875;156253.203125
3;48;0.689419;158657.781250;158695.984375
3;49;2.502324;159392.250000;159424.218750
3;50;0.108355;161934.578125;161984.515625
3;51;0.164617;162106.484375;162133.828125
3;52;3.134731;162309.625000;162353.000000
3;53;0.039201;165488.031250;165519.906250
3;54;1.482892;165566.125000;165622.859375
3;55;0.200122;167113.203125;167159.140625
3;56;2.286597;167363.203125;167387.531250
3;57;3.942883;169676.859375;169719.812500
3;58;1.342047;173677.468750;173728.171875
3;59;2.204072;175083.843750;175116.343750
3;60;2.789937;177334.437500;177383.500000
3;61;2.421030;180178.484375;180221.765625
3;62;1.567950;182650.015625;182688.718750
3;63;1.589589;184267.718750;184308.375000
3;64;2.040781;185907.593750;185993.171875
3;65;1.256615;188040.125000;188069.734375
3;66;5.275980;189332.093750;189367.625000
3;67;1.307599;194653.671875;194684.906250
3;68;0.484462;195997.531250;196053.031250
3;69;2.663725;196544.500000;196587.000000
3;70;3.309525;199263.531250;199296.515625
3;71;2.687449;202616.734375;202654.500000
3;72;3.620543;205351.390625;205401.328125
3;73;0.946794;209031.140625;209076.187500
3;74;0.622819;210031.265625;210074.734375
3;75;1.498584;210703.218750;210741.250000
3;76;0.096150;212250.250000;212294.093750
3;77;3.373445;212390.890625;212435.421875
3;78;0.896095;215813.140625;215856.750000
3;79;0.398461;216766.375000;216813.203125
3;80;3.455556;217219.546875;217262.265625
3;81;2.224943;220719.906250;220753.687500
3;82;0.163491;222985.796875;223039.656250
3;83;2.198934;223204.562500;223233.078125
3;84;6.151977;225439.171875;225469.906250
3;85;8.796481;231633.453125;231665.671875
3;86;1.592159;240462.687500;240498.562500
3;87;0.826617;242095.156250;242130.953125
3;88;2.189609;242966.890625;242999.453125
3;89;2.774971;245197.687500;245246.156250
3;90;0.833179;248025.687500;248057.500000
3;91;1.053872;248896.312500;248922.921875
3;92;0.115326;249987.109375;250014.406250
3;93;5.521815;250144.515625;250183.109375
3;94;0.437198;255717.109375;255754.437500
3;95;0.271611;256205.078125;256254.000000
3;96;1.242819;256530.578125;256567.781250
3;97;3.250064;257825.375000;257853.015625
3;98;0.094805;261110.515625;261150.140625
3;99;0.217875;261248.859375;261292.531250
3;100;0.821824;261516.156250;261549.437500
3;101;1.987975;262376.093750;262431.531250
3;102;2.077696;264431.468750;264479.531250
3;103;3.028183;266559.281250;266586.468750
3;104;2.601804;269615.718750;269649.125000
3;105;2.075799;272257.781250;272312.531250
3;106;2.281434;274402.968750;274435.812500
3;107;1.353303;276730.812500;276758.531250
3;108;6.841658;278125.843750;278152.343750
3;109;0.854868;285003.687500;285053.812500
3;110;2.261291;285911.656250;285938.968750
3;111;0.204309;288208.812500;288251.656250
3;112;2.103913;288458.812500;288502.000000
3;113;5.520850;290609.031250;290646.687500
3;114;1.719099;296174.000000;296224.156250
3;115;2.089980;297948.968750;297992.593750
3;116;1.404136;300082.500000;300121.031250
3;117;0.180787;301530.843750;301574.312500
3;118;0.707334;301765.218750;301810.843750
3;119;0.134557;302525.906250;302566.250000
3;120;0.541012;302713.437500;302749.625000
3;121;2.906559;303305.812500;303351.000000
3;122;0.319441;306269.593750;306312.093750
3;123;0.669444;306644.625000;306681.906250
3;124;6.797335;307363.468750;307410.250000
3;125;0.813465;314217.562500;314249.062500
3;126;1.068919;315065.000000;315121.156250
3;127;3.840362;316190.125000;316238.343750
3;128;0.764207;320081.156250;320130.593750
3;129;1.942644;320909.375000;320942.156250
3;130;9.289209;322893.968750;322937.156250
3;131;1.135749;332230.906250;332285.562500
3;132;3.045179;333434.156250;333478.093750
3;133;0.508401;336533.468750;336564.812500
3;134;0.928844;337080.406250;337120.562500
3;135;0.411015;338049.250000;338092.750000
3;136;1.146656;338518.031250;338555.937500
3;137;2.591073;339705.687500;339738.531250
3;138;4.033900;342330.968750;342381.781250
3;139;1.418350;346425.187500;346494.343750
3;140;1.897373;347925.312500;347952.125000
3;141;0.129797;349863.031250;349884.906250
3;142;0.939068;350019.281250;350046.000000
3;143;0.179785;350988.125000;351049.531250
3;144;1.891549;351238.187500;351261.562500
3;145;2.821712;353161.562500;353203.656250
3;146;1.640225;356035.500000;356074.093750
3;147;2.661414;357723.187500;357755.031250
4;0;2.704366;60698.417969;60729.054688
4;1;5.222082;63439.507813;63477.406250
4;2;0.858427;68714.929688;68758.148438
4;3;1.496003;69621.281250;69664.226563
4;4;0.041007;71168.320313;71205.281250
4;5;4.141805;71262.085938;71305.257813
4;6;1.668561;75450.039063;75498.796875
4;7;1.242932;77168.968750;77218.179688
4;8;0.350544;78465.984375;78497.367188
4;9;1.302325;78856.648438;78882.382813
4;10;0.112483;80185.476563;80212.140625
4;11;5.816648;80326.125000;80399.218750
4;12;0.694336;86217.382813;86248.671875
4;13;0.117720;86951.828125;87000.546875
4;14;0.548546;87123.726563;87167.367188
4;15;0.162432;87717.578125;87740.992188
4;16;1.298232;87918.703125;87966.765625
4;17;3.420482;89266.843750;89315.390625
4;18;3.527605;92743.210938;92796.234375
4;19;0.529685;96325.500000;96367.007813
4;20;1.916059;96905.273438;96947.867188
4;21;1.379652;98874.234375;98914.570313
4;22;3.129471;100299.523438;100335.570313
4;23;1.327770;103469.468750;103497.203125
4;24;0.050812;104838.117188;104869.734375
4;25;0.043813;104931.867188;104963.289063
4;26;0.517630;105016.242188;105053.226563
4;27;0.970253;105572.195313;105621.718750
4;28;12.268994;106594.460938;106643.312500
4;29;0.406822;118924.796875;118974.250000
4;30;0.506670;119393.585938;119431.312500
4;31;2.979671;119952.937500;120003.742188
4;32;0.487185;122993.609375;123020.375000
4;33;3.194126;123518.484375;123550.304688
4;34;0.632761;126744.664063;126782.664063
4;35;4.395976;127422.937500;127459.726563
4;36;0.841436;131865.078125;131897.109375
4;37;0.667909;132740.140625;132777.718750
4;38;0.923413;133459.078125;133502.375000
4;39;1.136611;134439.218750;134469.859375
4;40;2.087205;135621.375000;135664.734375
4;41;0.396153;137757.859375;137800.375000
4;42;0.976509;138198.437500;138236.421875
4;43;4.238006;139220.437500;139261.828125
4;44;14.202681;143504.343750;143543.031250
4;45;1.474455;157750.828125;157776.890625
4;46;2.963490;159251.593750;159298.984375
4;47;2.315527;162262.750000;162305.718750
4;48;0.171056;164628.578125;164679.546875
4;49;1.742301;164862.921875;164900.687500
4;50;0.537735;166644.406250;166683.468750
4;51;2.172716;167222.593750;167248.968750
4;52;0.371087;169423.171875;169459.281250
4;53;5.071671;169833.515625;169866.015625
4;54;1.199101;174943.218750;174979.843750
4;55;0.463420;176193.687500;176225.593750
4;56;0.716308;176693.750000;176731.968750
4;57;0.523173;177459.453125;177485.203125
4;58;1.074134;178022.000000;178094.109375
4;59;1.920997;179178.390625;179204.437500
4;60;0.470281;181131.718750;181167.859375
4;61;5.228740;181647.406250;181690.765625
4;62;1.527064;186920.468750;186961.500000
4;63;0.480189;188503.875000;188530.375000
4;64;3.642676;189019.531250;189068.812500
4;65;7.392892;192718.781250;192762.953125
4;66;0.059345;200169.890625;200200.812500
4;67;1.293332;200263.625000;200305.046875
4;68;3.164505;201600.984375;201632.281250
4;69;4.643811;204804.453125;204865.390625
4;70;2.977777;209515.578125;209569.890625
4;71;5.280252;212547.156250;212584.109375
4;72;1.749168;217875.875000;217918.906250
4;73;1.277778;219672.937500;219695.937500
4;74;0.295595;220985.562500;221029.984375
4;75;7.432645;221329.359375;221370.546875
4;76;6.492951;228805.031250;228848.093750
4;77;11.707765;235352.609375;235396.921875
4;78;5.442334;247119.250000;247149.906250
4;79;1.094603;252597.187500;252639.312500
4;80;0.606800;253736.328125;253770.984375
4;81;2.704131;254390.687500;254438.718750
